province_name,year,month,date,rainfall_mm
Tien Giang,2005.0,10.0,2005-10-01,301.3571416147711
Soc Trang,2005.0,11.0,2005-11-01,173.92478339014647
Tra Vinh,2005.0,11.0,2005-11-01,131.57352286173654
Vinh Long,2005.0,11.0,2005-11-01,183.60298135815063
Bac Lieu,2005.0,11.0,2005-11-01,185.39880560037233
Ca Mau,2005.0,11.0,2005-11-01,201.27066046183046
Can Tho city,2005.0,11.0,2005-11-01,236.75422466368744
Hau Giang,2005.0,11.0,2005-11-01,209.15910751766611
An Giang,2005.0,11.0,2005-11-01,218.86543461811584
Ben Tre,2005.0,11.0,2005-11-01,123.31035718313092
Dong Thap,2005.0,11.0,2005-11-01,212.52183772849637
Kien Giang,2005.0,11.0,2005-11-01,226.91797790843444
Long An,2005.0,11.0,2005-11-01,174.9591167397151
Tien Giang,2005.0,11.0,2005-11-01,144.62906308229887
Soc Trang,2005.0,12.0,2005-12-01,90.67073464156277
Tra Vinh,2005.0,12.0,2005-12-01,83.39151495463405
Vinh Long,2005.0,12.0,2005-12-01,115.76652066377112
Bac Lieu,2005.0,12.0,2005-12-01,117.46501802474337
Ca Mau,2005.0,12.0,2005-12-01,178.75270691103492
Can Tho city,2005.0,12.0,2005-12-01,107.47546308051295
Hau Giang,2005.0,12.0,2005-12-01,113.75219733688078
An Giang,2005.0,12.0,2005-12-01,104.05812622761096
Ben Tre,2005.0,12.0,2005-12-01,88.21850375216763
Dong Thap,2005.0,12.0,2005-12-01,128.5146287907803
Kien Giang,2005.0,12.0,2005-12-01,101.57845251406317
Long An,2005.0,12.0,2005-12-01,111.50880294401618
Tien Giang,2005.0,12.0,2005-12-01,91.2279521611339
Soc Trang,2006.0,1.0,2006-01-01,15.11413830218086
Tra Vinh,2006.0,1.0,2006-01-01,10.532875988495295
Vinh Long,2006.0,1.0,2006-01-01,10.722932207450352
Bac Lieu,2006.0,1.0,2006-01-01,21.91889317081276
Ca Mau,2006.0,1.0,2006-01-01,27.01836606355318
Can Tho city,2006.0,1.0,2006-01-01,17.215296046552353
Hau Giang,2006.0,1.0,2006-01-01,20.22021356974652
An Giang,2006.0,1.0,2006-01-01,17.79639489905184
Ben Tre,2006.0,1.0,2006-01-01,11.726188234108433
Dong Thap,2006.0,1.0,2006-01-01,14.724973275105034
Kien Giang,2006.0,1.0,2006-01-01,23.76577096988995
Long An,2006.0,1.0,2006-01-01,19.84936525763852
Tien Giang,2006.0,1.0,2006-01-01,13.486319367140759
Soc Trang,2006.0,2.0,2006-02-01,2.8264444024418562
Tra Vinh,2006.0,2.0,2006-02-01,2.0715841558023986
Vinh Long,2006.0,2.0,2006-02-01,0.4773209627965056
Bac Lieu,2006.0,2.0,2006-02-01,1.1476749182880648
Ca Mau,2006.0,2.0,2006-02-01,0.5075039847147602
Can Tho city,2006.0,2.0,2006-02-01,0.0
Hau Giang,2006.0,2.0,2006-02-01,0.42331980312019163
An Giang,2006.0,2.0,2006-02-01,1.3132515257434367
Ben Tre,2006.0,2.0,2006-02-01,2.6530904678901095
Dong Thap,2006.0,2.0,2006-02-01,0.0
Kien Giang,2006.0,2.0,2006-02-01,3.2521513367576946
Long An,2006.0,2.0,2006-02-01,0.47778911665698737
Tien Giang,2006.0,2.0,2006-02-01,2.0911226146046396
Soc Trang,2006.0,3.0,2006-03-01,15.080363617877657
Tra Vinh,2006.0,3.0,2006-03-01,12.17601132253245
Vinh Long,2006.0,3.0,2006-03-01,10.475848479428656
Bac Lieu,2006.0,3.0,2006-03-01,13.938863177767107
Ca Mau,2006.0,3.0,2006-03-01,17.785733414358077
Can Tho city,2006.0,3.0,2006-03-01,21.24864217404698
Hau Giang,2006.0,3.0,2006-03-01,19.941181938603304
An Giang,2006.0,3.0,2006-03-01,47.62027157183484
Ben Tre,2006.0,3.0,2006-03-01,11.926261624854329
Dong Thap,2006.0,3.0,2006-03-01,27.853279336249383
Kien Giang,2006.0,3.0,2006-03-01,45.12996011945456
Long An,2006.0,3.0,2006-03-01,26.88969875784701
Tien Giang,2006.0,3.0,2006-03-01,15.40305239253442
Soc Trang,2006.0,4.0,2006-04-01,96.2783440290117
Tra Vinh,2006.0,4.0,2006-04-01,63.86019740096081
Vinh Long,2006.0,4.0,2006-04-01,87.04593347152357
Bac Lieu,2006.0,4.0,2006-04-01,110.54636725131411
Ca Mau,2006.0,4.0,2006-04-01,113.18103922668023
Can Tho city,2006.0,4.0,2006-04-01,131.49292159182343
Hau Giang,2006.0,4.0,2006-04-01,139.1416910071425
An Giang,2006.0,4.0,2006-04-01,159.15041686900742
Ben Tre,2006.0,4.0,2006-04-01,62.86982103366079
Dong Thap,2006.0,4.0,2006-04-01,132.25802821252495
Kien Giang,2006.0,4.0,2006-04-01,199.12617908363396
Long An,2006.0,4.0,2006-04-01,119.14524551728627
Tien Giang,2006.0,4.0,2006-04-01,84.16696842009569
Soc Trang,2006.0,5.0,2006-05-01,211.34237783792108
Tra Vinh,2006.0,5.0,2006-05-01,177.75839138103638
Vinh Long,2006.0,5.0,2006-05-01,177.93035806533447
Bac Lieu,2006.0,5.0,2006-05-01,246.51829336068397
Ca Mau,2006.0,5.0,2006-05-01,256.0170308730166
Can Tho city,2006.0,5.0,2006-05-01,184.8344707718973
Hau Giang,2006.0,5.0,2006-05-01,218.17629168816822
An Giang,2006.0,5.0,2006-05-01,162.358458458723
Ben Tre,2006.0,5.0,2006-05-01,158.31096046390152
Dong Thap,2006.0,5.0,2006-05-01,175.96627752500805
Kien Giang,2006.0,5.0,2006-05-01,238.2385886571832
Long An,2006.0,5.0,2006-05-01,215.43102727219838
Tien Giang,2006.0,5.0,2006-05-01,180.17936803944485
Soc Trang,2006.0,6.0,2006-06-01,256.21917697692504
Tra Vinh,2006.0,6.0,2006-06-01,225.686882508243
Vinh Long,2006.0,6.0,2006-06-01,239.8377823970416
Bac Lieu,2006.0,6.0,2006-06-01,297.45668867574574
Ca Mau,2006.0,6.0,2006-06-01,304.2754555470886
Can Tho city,2006.0,6.0,2006-06-01,223.73795362282652
Hau Giang,2006.0,6.0,2006-06-01,260.2401644379659
An Giang,2006.0,6.0,2006-06-01,169.3805908330457
Ben Tre,2006.0,6.0,2006-06-01,212.60996268523428
Dong Thap,2006.0,6.0,2006-06-01,183.2963150638008
Kien Giang,2006.0,6.0,2006-06-01,261.7852943068826
Long An,2006.0,6.0,2006-06-01,223.2206833786744
Tien Giang,2006.0,6.0,2006-06-01,220.79516987674293
Soc Trang,2006.0,7.0,2006-07-01,220.57759886180938
Tra Vinh,2006.0,7.0,2006-07-01,182.2839361596781
Vinh Long,2006.0,7.0,2006-07-01,183.00244490730873
Bac Lieu,2006.0,7.0,2006-07-01,255.317441338926
Ca Mau,2006.0,7.0,2006-07-01,303.20751710397514
Can Tho city,2006.0,7.0,2006-07-01,179.93829693526519
Hau Giang,2006.0,7.0,2006-07-01,229.02608502973223
An Giang,2006.0,7.0,2006-07-01,154.42113525247055
Ben Tre,2006.0,7.0,2006-07-01,191.37808523915564
Dong Thap,2006.0,7.0,2006-07-01,145.57781875906792
Kien Giang,2006.0,7.0,2006-07-01,278.390394943703
Long An,2006.0,7.0,2006-07-01,228.23742283263456
Tien Giang,2006.0,7.0,2006-07-01,197.07207478880176
Soc Trang,2006.0,8.0,2006-08-01,267.3728187831595
Tra Vinh,2006.0,8.0,2006-08-01,246.35338984934822
Vinh Long,2006.0,8.0,2006-08-01,227.309209300558
Bac Lieu,2006.0,8.0,2006-08-01,313.0802501441634
Ca Mau,2006.0,8.0,2006-08-01,316.6236102580936
Can Tho city,2006.0,8.0,2006-08-01,212.87955952124312
Hau Giang,2006.0,8.0,2006-08-01,269.9781767751999
An Giang,2006.0,8.0,2006-08-01,158.28394163717277
Ben Tre,2006.0,8.0,2006-08-01,204.38018586523785
Dong Thap,2006.0,8.0,2006-08-01,151.74961745762306
Kien Giang,2006.0,8.0,2006-08-01,297.2945366548196
Long An,2006.0,8.0,2006-08-01,186.9595458274009
Tien Giang,2006.0,8.0,2006-08-01,197.80449167967024
Soc Trang,2006.0,9.0,2006-09-01,303.42046679035246
Tra Vinh,2006.0,9.0,2006-09-01,260.0772467909948
Vinh Long,2006.0,9.0,2006-09-01,253.52661769892225
Bac Lieu,2006.0,9.0,2006-09-01,348.5563616947673
Ca Mau,2006.0,9.0,2006-09-01,384.0644413370277
Can Tho city,2006.0,9.0,2006-09-01,270.10932116447714
Hau Giang,2006.0,9.0,2006-09-01,304.1427061103913
An Giang,2006.0,9.0,2006-09-01,244.1764529777724
Ben Tre,2006.0,9.0,2006-09-01,233.71792528601242
Dong Thap,2006.0,9.0,2006-09-01,220.20719881929307
Kien Giang,2006.0,9.0,2006-09-01,378.31167020274665
Long An,2006.0,9.0,2006-09-01,232.3872562625981
Tien Giang,2006.0,9.0,2006-09-01,236.37072644734002
Soc Trang,2006.0,10.0,2006-10-01,191.1405436679486
Tra Vinh,2006.0,10.0,2006-10-01,189.41051355451094
Vinh Long,2006.0,10.0,2006-10-01,211.7472312766833
Bac Lieu,2006.0,10.0,2006-10-01,210.69904711513115
Ca Mau,2006.0,10.0,2006-10-01,216.0112412165163
Can Tho city,2006.0,10.0,2006-10-01,220.77803632883706
Hau Giang,2006.0,10.0,2006-10-01,202.67312685927982
An Giang,2006.0,10.0,2006-10-01,221.42217774861356
Ben Tre,2006.0,10.0,2006-10-01,216.02168795453173
Dong Thap,2006.0,10.0,2006-10-01,215.21988098577157
Kien Giang,2006.0,10.0,2006-10-01,253.27138570179505
Long An,2006.0,10.0,2006-10-01,236.9218822792406
Tien Giang,2006.0,10.0,2006-10-01,227.0711645310816
Soc Trang,2006.0,11.0,2006-11-01,56.6721051654478
Tra Vinh,2006.0,11.0,2006-11-01,59.168147140661034
Vinh Long,2006.0,11.0,2006-11-01,56.68683750410338
Bac Lieu,2006.0,11.0,2006-11-01,65.16877566539242
Ca Mau,2006.0,11.0,2006-11-01,72.49742313600518
Can Tho city,2006.0,11.0,2006-11-01,61.77141848027685
Hau Giang,2006.0,11.0,2006-11-01,64.629942942764
An Giang,2006.0,11.0,2006-11-01,36.23707206098491
Ben Tre,2006.0,11.0,2006-11-01,49.689629095676395
Dong Thap,2006.0,11.0,2006-11-01,42.921494176660744
Kien Giang,2006.0,11.0,2006-11-01,63.20641129819795
Long An,2006.0,11.0,2006-11-01,50.00425403342378
Tien Giang,2006.0,11.0,2006-11-01,41.92274291427152
Soc Trang,2006.0,12.0,2006-12-01,19.328079482507768
Tra Vinh,2006.0,12.0,2006-12-01,20.8272281881362
Vinh Long,2006.0,12.0,2006-12-01,24.123992772641756
Bac Lieu,2006.0,12.0,2006-12-01,23.408067839032974
Ca Mau,2006.0,12.0,2006-12-01,31.65412400266221
Can Tho city,2006.0,12.0,2006-12-01,23.025254999626267
Hau Giang,2006.0,12.0,2006-12-01,22.00604094696303
An Giang,2006.0,12.0,2006-12-01,18.65256243892992
Ben Tre,2006.0,12.0,2006-12-01,25.189035457643076
Dong Thap,2006.0,12.0,2006-12-01,20.688297356190958
Kien Giang,2006.0,12.0,2006-12-01,22.909331700781436
Long An,2006.0,12.0,2006-12-01,25.567863897105916
Tien Giang,2006.0,12.0,2006-12-01,24.405477394558336
Soc Trang,2007.0,1.0,2007-01-01,17.375171530066318
Tra Vinh,2007.0,1.0,2007-01-01,15.292019939738198
Vinh Long,2007.0,1.0,2007-01-01,16.580402002128835
Bac Lieu,2007.0,1.0,2007-01-01,23.521077410402558
Ca Mau,2007.0,1.0,2007-01-01,29.415867280422873
Can Tho city,2007.0,1.0,2007-01-01,18.216631204195778
Hau Giang,2007.0,1.0,2007-01-01,18.258644810340687
An Giang,2007.0,1.0,2007-01-01,18.5595483095824
Ben Tre,2007.0,1.0,2007-01-01,14.55099418577177
Dong Thap,2007.0,1.0,2007-01-01,18.36489146792394
Kien Giang,2007.0,1.0,2007-01-01,19.66511215796521
Long An,2007.0,1.0,2007-01-01,16.510095963243682
Tien Giang,2007.0,1.0,2007-01-01,14.526587337275876
Soc Trang,2007.0,2.0,2007-02-01,3.1307108729705178
Tra Vinh,2007.0,2.0,2007-02-01,0.8385388662871256
Vinh Long,2007.0,2.0,2007-02-01,0.07187856699262654
Bac Lieu,2007.0,2.0,2007-02-01,3.414170831708183
Ca Mau,2007.0,2.0,2007-02-01,3.61746372423592
Can Tho city,2007.0,2.0,2007-02-01,0.8329503714196483
Hau Giang,2007.0,2.0,2007-02-01,3.2482886474625157
An Giang,2007.0,2.0,2007-02-01,5.621707181702644
Ben Tre,2007.0,2.0,2007-02-01,1.972015182944787
Dong Thap,2007.0,2.0,2007-02-01,2.1108890985936966
Kien Giang,2007.0,2.0,2007-02-01,7.808605180630217
Long An,2007.0,2.0,2007-02-01,1.1233363892531565
Tien Giang,2007.0,2.0,2007-02-01,1.682048564080919
Soc Trang,2007.0,3.0,2007-03-01,16.317526119833424
Tra Vinh,2007.0,3.0,2007-03-01,9.445842613606024
Vinh Long,2007.0,3.0,2007-03-01,7.640270219860153
Bac Lieu,2007.0,3.0,2007-03-01,21.582406298289882
Ca Mau,2007.0,3.0,2007-03-01,32.793813556511694
Can Tho city,2007.0,3.0,2007-03-01,23.548335400438294
Hau Giang,2007.0,3.0,2007-03-01,21.217521294719486
An Giang,2007.0,3.0,2007-03-01,44.80670522829849
Ben Tre,2007.0,3.0,2007-03-01,8.1256441682995
Dong Thap,2007.0,3.0,2007-03-01,26.119764149750033
Kien Giang,2007.0,3.0,2007-03-01,54.45483495410745
Long An,2007.0,3.0,2007-03-01,15.310245827635681
Tien Giang,2007.0,3.0,2007-03-01,7.910864403842556
Soc Trang,2007.0,4.0,2007-04-01,72.60748350577494
Tra Vinh,2007.0,4.0,2007-04-01,58.72000095349244
Vinh Long,2007.0,4.0,2007-04-01,53.90535680896994
Bac Lieu,2007.0,4.0,2007-04-01,84.02092988648165
Ca Mau,2007.0,4.0,2007-04-01,112.52123906017128
Can Tho city,2007.0,4.0,2007-04-01,69.7392463965618
Hau Giang,2007.0,4.0,2007-04-01,72.91884958411941
An Giang,2007.0,4.0,2007-04-01,104.39315377319782
Ben Tre,2007.0,4.0,2007-04-01,50.72547425927638
Dong Thap,2007.0,4.0,2007-04-01,72.33148018583186
Kien Giang,2007.0,4.0,2007-04-01,135.7751873193278
Long An,2007.0,4.0,2007-04-01,72.58169355008862
Tien Giang,2007.0,4.0,2007-04-01,53.495962039790804
Soc Trang,2007.0,5.0,2007-05-01,246.48228277673547
Tra Vinh,2007.0,5.0,2007-05-01,239.5604133460384
Vinh Long,2007.0,5.0,2007-05-01,228.10416566300546
Bac Lieu,2007.0,5.0,2007-05-01,229.30166220902498
Ca Mau,2007.0,5.0,2007-05-01,207.15754075721924
Can Tho city,2007.0,5.0,2007-05-01,201.65651708672547
Hau Giang,2007.0,5.0,2007-05-01,242.07793130993238
An Giang,2007.0,5.0,2007-05-01,168.7138799532071
Ben Tre,2007.0,5.0,2007-05-01,245.72959288867244
Dong Thap,2007.0,5.0,2007-05-01,183.5097913596197
Kien Giang,2007.0,5.0,2007-05-01,212.60857628060987
Long An,2007.0,5.0,2007-05-01,248.818041674624
Tien Giang,2007.0,5.0,2007-05-01,239.44357321148442
Soc Trang,2007.0,6.0,2007-06-01,268.990227367155
Tra Vinh,2007.0,6.0,2007-06-01,241.88647505210554
Vinh Long,2007.0,6.0,2007-06-01,230.87108776482665
Bac Lieu,2007.0,6.0,2007-06-01,268.9196787889051
Ca Mau,2007.0,6.0,2007-06-01,272.81314359014664
Can Tho city,2007.0,6.0,2007-06-01,212.65202424936035
Hau Giang,2007.0,6.0,2007-06-01,263.8387063401154
An Giang,2007.0,6.0,2007-06-01,178.66753430977266
Ben Tre,2007.0,6.0,2007-06-01,225.69531968845106
Dong Thap,2007.0,6.0,2007-06-01,181.51032713939063
Kien Giang,2007.0,6.0,2007-06-01,240.39587707546474
Long An,2007.0,6.0,2007-06-01,207.33980723566094
Tien Giang,2007.0,6.0,2007-06-01,207.44402708327982
Soc Trang,2007.0,7.0,2007-07-01,341.7826972092646
Tra Vinh,2007.0,7.0,2007-07-01,306.9214093752002
Vinh Long,2007.0,7.0,2007-07-01,280.27136440170324
Bac Lieu,2007.0,7.0,2007-07-01,310.24253711271535
Ca Mau,2007.0,7.0,2007-07-01,317.9764104315252
Can Tho city,2007.0,7.0,2007-07-01,286.45782266134563
Hau Giang,2007.0,7.0,2007-07-01,362.27388133240675
An Giang,2007.0,7.0,2007-07-01,270.6973741996898
Ben Tre,2007.0,7.0,2007-07-01,268.9222535146723
Dong Thap,2007.0,7.0,2007-07-01,237.48279507001953
Kien Giang,2007.0,7.0,2007-07-01,397.8892258717973
Long An,2007.0,7.0,2007-07-01,312.7299180375555
Tien Giang,2007.0,7.0,2007-07-01,280.03184265201315
Soc Trang,2007.0,8.0,2007-08-01,279.59656730262384
Tra Vinh,2007.0,8.0,2007-08-01,271.2174388672429
Vinh Long,2007.0,8.0,2007-08-01,257.08811146132825
Bac Lieu,2007.0,8.0,2007-08-01,327.2366045986166
Ca Mau,2007.0,8.0,2007-08-01,309.8339918520096
Can Tho city,2007.0,8.0,2007-08-01,259.74813751888576
Hau Giang,2007.0,8.0,2007-08-01,304.56325926103614
An Giang,2007.0,8.0,2007-08-01,219.73362414367028
Ben Tre,2007.0,8.0,2007-08-01,223.70619582980427
Dong Thap,2007.0,8.0,2007-08-01,200.64969195457283
Kien Giang,2007.0,8.0,2007-08-01,363.56118333243927
Long An,2007.0,8.0,2007-08-01,224.3685202753152
Tien Giang,2007.0,8.0,2007-08-01,220.74155475052194
Soc Trang,2007.0,9.0,2007-09-01,280.53144745460077
Tra Vinh,2007.0,9.0,2007-09-01,240.58503100577002
Vinh Long,2007.0,9.0,2007-09-01,207.76222601397225
Bac Lieu,2007.0,9.0,2007-09-01,318.5050135349936
Ca Mau,2007.0,9.0,2007-09-01,366.1414977023265
Can Tho city,2007.0,9.0,2007-09-01,187.11597903304542
Hau Giang,2007.0,9.0,2007-09-01,270.8051256826439
An Giang,2007.0,9.0,2007-09-01,196.1106841217796
Ben Tre,2007.0,9.0,2007-09-01,196.0082720365257
Dong Thap,2007.0,9.0,2007-09-01,185.96098081144683
Kien Giang,2007.0,9.0,2007-09-01,303.4711493634738
Long An,2007.0,9.0,2007-09-01,260.51821198337774
Tien Giang,2007.0,9.0,2007-09-01,205.21758876741097
Soc Trang,2007.0,10.0,2007-10-01,294.1581519740278
Tra Vinh,2007.0,10.0,2007-10-01,273.01500501105227
Vinh Long,2007.0,10.0,2007-10-01,276.7468215129116
Bac Lieu,2007.0,10.0,2007-10-01,299.6499702596289
Ca Mau,2007.0,10.0,2007-10-01,290.45981107835655
Can Tho city,2007.0,10.0,2007-10-01,294.75968061370594
Hau Giang,2007.0,10.0,2007-10-01,309.87493937819033
An Giang,2007.0,10.0,2007-10-01,303.1260720473078
Ben Tre,2007.0,10.0,2007-10-01,257.5906705132999
Dong Thap,2007.0,10.0,2007-10-01,277.9903863550895
Kien Giang,2007.0,10.0,2007-10-01,336.50655886990535
Long An,2007.0,10.0,2007-10-01,291.25314330704305
Tien Giang,2007.0,10.0,2007-10-01,273.1664576155213
Soc Trang,2007.0,11.0,2007-11-01,223.1907673555863
Tra Vinh,2007.0,11.0,2007-11-01,204.1785473321361
Vinh Long,2007.0,11.0,2007-11-01,207.71806231773598
Bac Lieu,2007.0,11.0,2007-11-01,227.9957074287876
Ca Mau,2007.0,11.0,2007-11-01,236.9225859583036
Can Tho city,2007.0,11.0,2007-11-01,180.26038606767196
Hau Giang,2007.0,11.0,2007-11-01,230.68958009732123
An Giang,2007.0,11.0,2007-11-01,143.89249592920373
Ben Tre,2007.0,11.0,2007-11-01,181.04533544924712
Dong Thap,2007.0,11.0,2007-11-01,156.6086480854847
Kien Giang,2007.0,11.0,2007-11-01,195.8952464049627
Long An,2007.0,11.0,2007-11-01,184.27271768480637
Tien Giang,2007.0,11.0,2007-11-01,166.56335478826014
Soc Trang,2007.0,12.0,2007-12-01,23.521216590780096
Tra Vinh,2007.0,12.0,2007-12-01,19.594861201830074
Vinh Long,2007.0,12.0,2007-12-01,21.65408217524338
Bac Lieu,2007.0,12.0,2007-12-01,36.38900111846096
Ca Mau,2007.0,12.0,2007-12-01,43.10702290690019
Can Tho city,2007.0,12.0,2007-12-01,20.536229271154507
Hau Giang,2007.0,12.0,2007-12-01,25.932257922179566
An Giang,2007.0,12.0,2007-12-01,20.20435118021919
Ben Tre,2007.0,12.0,2007-12-01,21.05688638727431
Dong Thap,2007.0,12.0,2007-12-01,19.283558760506683
Kien Giang,2007.0,12.0,2007-12-01,24.12715454944306
Long An,2007.0,12.0,2007-12-01,18.19030794439021
Tien Giang,2007.0,12.0,2007-12-01,18.456388742260675
Soc Trang,2008.0,1.0,2008-01-01,21.288504903175806
Tra Vinh,2008.0,1.0,2008-01-01,15.723320318257601
Vinh Long,2008.0,1.0,2008-01-01,18.45428658322424
Bac Lieu,2008.0,1.0,2008-01-01,30.433732439118227
Ca Mau,2008.0,1.0,2008-01-01,39.0194159202154
Can Tho city,2008.0,1.0,2008-01-01,25.252030595302415
Hau Giang,2008.0,1.0,2008-01-01,26.806340551368123
An Giang,2008.0,1.0,2008-01-01,21.35139732130997
Ben Tre,2008.0,1.0,2008-01-01,15.343802352435764
Dong Thap,2008.0,1.0,2008-01-01,19.360446141930936
Kien Giang,2008.0,1.0,2008-01-01,29.85339487174432
Long An,2008.0,1.0,2008-01-01,16.56877998047664
Tien Giang,2008.0,1.0,2008-01-01,14.988490797186106
Soc Trang,2008.0,2.0,2008-02-01,7.647863594286312
Tra Vinh,2008.0,2.0,2008-02-01,4.33492331149511
Vinh Long,2008.0,2.0,2008-02-01,5.165322762290841
Bac Lieu,2008.0,2.0,2008-02-01,9.261769471560518
Ca Mau,2008.0,2.0,2008-02-01,10.571247214617227
Can Tho city,2008.0,2.0,2008-02-01,6.09595845836711
Hau Giang,2008.0,2.0,2008-02-01,7.3409498334204875
An Giang,2008.0,2.0,2008-02-01,9.90577098500818
Ben Tre,2008.0,2.0,2008-02-01,4.712627489249327
Dong Thap,2008.0,2.0,2008-02-01,7.186697335076876
Kien Giang,2008.0,2.0,2008-02-01,14.991907513962115
Long An,2008.0,2.0,2008-02-01,6.2627251755643245
Tien Giang,2008.0,2.0,2008-02-01,5.607902321538185
Soc Trang,2008.0,3.0,2008-03-01,8.509629267952443
Tra Vinh,2008.0,3.0,2008-03-01,6.622204453740254
Vinh Long,2008.0,3.0,2008-03-01,5.483234321518495
Bac Lieu,2008.0,3.0,2008-03-01,6.552241387990605
Ca Mau,2008.0,3.0,2008-03-01,7.700449258148017
Can Tho city,2008.0,3.0,2008-03-01,9.3400665071312
Hau Giang,2008.0,3.0,2008-03-01,8.699901272464617
An Giang,2008.0,3.0,2008-03-01,14.299570171123824
Ben Tre,2008.0,3.0,2008-03-01,7.401108975810804
Dong Thap,2008.0,3.0,2008-03-01,10.860276234848858
Kien Giang,2008.0,3.0,2008-03-01,20.761287067183737
Long An,2008.0,3.0,2008-03-01,14.919171681850152
Tien Giang,2008.0,3.0,2008-03-01,7.813276553064738
Soc Trang,2008.0,4.0,2008-04-01,98.70130910411709
Tra Vinh,2008.0,4.0,2008-04-01,79.60076267749396
Vinh Long,2008.0,4.0,2008-04-01,84.21255593198484
Bac Lieu,2008.0,4.0,2008-04-01,107.58527338266818
Ca Mau,2008.0,4.0,2008-04-01,122.98395602625015
Can Tho city,2008.0,4.0,2008-04-01,97.79048017396049
Hau Giang,2008.0,4.0,2008-04-01,104.2953094212333
An Giang,2008.0,4.0,2008-04-01,128.09486563955417
Ben Tre,2008.0,4.0,2008-04-01,73.43225755518625
Dong Thap,2008.0,4.0,2008-04-01,100.77574841920132
Kien Giang,2008.0,4.0,2008-04-01,150.850377400354
Long An,2008.0,4.0,2008-04-01,100.79089754361509
Tien Giang,2008.0,4.0,2008-04-01,85.96935357166669
Soc Trang,2008.0,5.0,2008-05-01,230.86536804241658
Tra Vinh,2008.0,5.0,2008-05-01,199.0434674881645
Vinh Long,2008.0,5.0,2008-05-01,221.45250980888937
Bac Lieu,2008.0,5.0,2008-05-01,241.69391698185277
Ca Mau,2008.0,5.0,2008-05-01,242.04870570406226
Can Tho city,2008.0,5.0,2008-05-01,209.77638187318104
Hau Giang,2008.0,5.0,2008-05-01,226.3812538168255
An Giang,2008.0,5.0,2008-05-01,186.4074014522222
Ben Tre,2008.0,5.0,2008-05-01,207.65621588058147
Dong Thap,2008.0,5.0,2008-05-01,205.70323375055355
Kien Giang,2008.0,5.0,2008-05-01,233.31142602845907
Long An,2008.0,5.0,2008-05-01,255.40610238395968
Tien Giang,2008.0,5.0,2008-05-01,256.67280390090514
Soc Trang,2008.0,6.0,2008-06-01,209.85376779641297
Tra Vinh,2008.0,6.0,2008-06-01,179.48528857113186
Vinh Long,2008.0,6.0,2008-06-01,167.49349260959906
Bac Lieu,2008.0,6.0,2008-06-01,254.74474535120217
Ca Mau,2008.0,6.0,2008-06-01,305.64543511567666
Can Tho city,2008.0,6.0,2008-06-01,181.51435889199072
Hau Giang,2008.0,6.0,2008-06-01,206.16818014585527
An Giang,2008.0,6.0,2008-06-01,150.8415474682323
Ben Tre,2008.0,6.0,2008-06-01,148.54226819726694
Dong Thap,2008.0,6.0,2008-06-01,137.66450027264716
Kien Giang,2008.0,6.0,2008-06-01,244.53388655595083
Long An,2008.0,6.0,2008-06-01,132.8898742617524
Tien Giang,2008.0,6.0,2008-06-01,136.4869470200484
Soc Trang,2008.0,7.0,2008-07-01,264.5407893880893
Tra Vinh,2008.0,7.0,2008-07-01,252.16776968093367
Vinh Long,2008.0,7.0,2008-07-01,248.79258672752738
Bac Lieu,2008.0,7.0,2008-07-01,242.3890152726501
Ca Mau,2008.0,7.0,2008-07-01,257.4289650926285
Can Tho city,2008.0,7.0,2008-07-01,245.61858094186152
Hau Giang,2008.0,7.0,2008-07-01,292.32288633117906
An Giang,2008.0,7.0,2008-07-01,184.69807932195738
Ben Tre,2008.0,7.0,2008-07-01,232.50256074814837
Dong Thap,2008.0,7.0,2008-07-01,182.95441415670052
Kien Giang,2008.0,7.0,2008-07-01,288.47603895762825
Long An,2008.0,7.0,2008-07-01,245.83553209838067
Tien Giang,2008.0,7.0,2008-07-01,243.0377082770004
Soc Trang,2008.0,8.0,2008-08-01,213.5106891625305
Tra Vinh,2008.0,8.0,2008-08-01,196.77690717882015
Vinh Long,2008.0,8.0,2008-08-01,188.3469948909382
Bac Lieu,2008.0,8.0,2008-08-01,238.03705366553766
Ca Mau,2008.0,8.0,2008-08-01,217.7021583300514
Can Tho city,2008.0,8.0,2008-08-01,194.81542733358668
Hau Giang,2008.0,8.0,2008-08-01,232.5314369077445
An Giang,2008.0,8.0,2008-08-01,177.09208477011143
Ben Tre,2008.0,8.0,2008-08-01,168.44542020356565
Dong Thap,2008.0,8.0,2008-08-01,165.2425824492041
Kien Giang,2008.0,8.0,2008-08-01,273.00773653313075
Long An,2008.0,8.0,2008-08-01,196.49443566807068
Tien Giang,2008.0,8.0,2008-08-01,179.80919352582754
Soc Trang,2008.0,9.0,2008-09-01,274.64330431351607
Tra Vinh,2008.0,9.0,2008-09-01,262.90237537914095
Vinh Long,2008.0,9.0,2008-09-01,242.1019852276566
Bac Lieu,2008.0,9.0,2008-09-01,316.3797391207165
Ca Mau,2008.0,9.0,2008-09-01,391.28233851883977
Can Tho city,2008.0,9.0,2008-09-01,225.70883349643012
Hau Giang,2008.0,9.0,2008-09-01,309.90257096782244
An Giang,2008.0,9.0,2008-09-01,197.8595141306537
Ben Tre,2008.0,9.0,2008-09-01,222.45734764515956
Dong Thap,2008.0,9.0,2008-09-01,173.8610969624516
Kien Giang,2008.0,9.0,2008-09-01,336.39572108510544
