province_name,year,month,date,rainfall_mm,monthly_mean,rainfall_anomaly,rainfall_zscore
Bac Lieu,1986,9,1986-09-01,377.2157363113766,322.0284290711807,55.18730724019588,0.7917626720910763
Ca Mau,1986,9,1986-09-01,380.0924385227405,342.6605029212382,37.43193560150229,0.4471099510945717
Can Tho city,1986,9,1986-09-01,310.1519371706988,231.31611362969153,78.83582354100724,1.65874740275412
Hau Giang,1986,9,1986-09-01,412.4480536864225,294.8919054468445,117.55614823957802,2.0728734402128017
An Giang,1986,9,1986-09-01,226.78023864059207,197.52043749205163,29.259801148540447,0.7883947156743256
Ben Tre,1986,9,1986-09-01,288.9040364818066,222.57899129298238,66.32504518882422,1.5948420779930124
Dong Thap,1986,9,1986-09-01,254.0116878661487,196.62450328757234,57.38718457857635,1.7499261604285081
Kien Giang,1986,9,1986-09-01,364.4446464878681,302.9468704721603,61.497776015707814,0.9818303621598067
Long An,1986,9,1986-09-01,296.84822295429075,245.87251182656567,50.97571112772508,1.2797612434903707
Tien Giang,1986,9,1986-09-01,293.8995494372371,225.62559783116296,68.27395160607415,1.8217270996032324
Soc Trang,1986,10,1986-10-01,292.6986616545054,287.11574679242716,5.582914862078212,0.06378993884108952
Tra Vinh,1986,10,1986-10-01,286.51176496392145,283.79119066165026,2.7205743022711886,0.028316311459095748
Vinh Long,1986,10,1986-10-01,252.893252306956,269.4053118595508,-16.51205955259482,-0.20828911689769505
Bac Lieu,1986,10,1986-10-01,261.3848255281961,287.4462370841516,-26.061411555955544,-0.3098046041705369
Ca Mau,1986,10,1986-10-01,275.99271082554685,296.1054254793729,-20.11271465382606,-0.23594138969658726
Can Tho city,1986,10,1986-10-01,241.9632358151553,271.98654438911865,-30.023308573963362,-0.4179601796896059
Hau Giang,1986,10,1986-10-01,276.3621468565097,280.899395420897,-4.537248564387312,-0.05823809060067475
An Giang,1986,10,1986-10-01,236.7083113695367,266.69010025401894,-29.981788884482256,-0.4230359388525061
Ben Tre,1986,10,1986-10-01,235.4600242791265,280.2823933497004,-44.8223690705739,-0.4808138163572298
Dong Thap,1986,10,1986-10-01,233.2303387893993,260.04538899245773,-26.815050203058433,-0.4011131380831912
Kien Giang,1986,10,1986-10-01,265.441278660457,294.80366962271523,-29.362390962258246,-0.3944358802833076
Long An,1986,10,1986-10-01,265.882476223306,280.5056669065941,-14.623190683288101,-0.19321279545403106
Tien Giang,1986,10,1986-10-01,244.16329994810295,271.95374387202685,-27.790443923923903,-0.34411824955881093
Soc Trang,1986,11,1986-11-01,75.46086952639185,159.72207554083136,-84.26120601443951,-1.3978580906733085
Tra Vinh,1986,11,1986-11-01,58.9065257742698,134.28834089488217,-75.38181512061237,-1.434274715132244
Vinh Long,1986,11,1986-11-01,77.18453019498753,149.45275344743624,-72.2682232524487,-1.2080629231394493
Bac Lieu,1986,11,1986-11-01,99.98346216351166,166.4562288431516,-66.47276667963993,-1.0354847044936262
Ca Mau,1986,11,1986-11-01,169.91923658103727,177.42274124337874,-7.50350466234147,-0.11012399007759598
Can Tho city,1986,11,1986-11-01,82.9309910473477,157.06117018965762,-74.13017914230991,-1.1095623865034205
Hau Giang,1986,11,1986-11-01,77.20397244791413,166.68875424380337,-89.48478179588925,-1.3867378836870474
An Giang,1986,11,1986-11-01,86.05652818740316,145.29376415754825,-59.23723597014509,-0.8576446635667418
Ben Tre,1986,11,1986-11-01,54.66813527589285,121.707064253494,-67.03892897760115,-1.3709073349456031
Dong Thap,1986,11,1986-11-01,79.33086391113046,144.9832750334808,-65.65241112235033,-0.9549557784890369
Kien Giang,1986,11,1986-11-01,109.25076210662876,160.67300000136308,-51.42223789473432,-0.7921197615535855
Long An,1986,11,1986-11-01,60.39515416581208,132.73568224210666,-72.34052807629459,-1.1863646606555192
Tien Giang,1986,11,1986-11-01,50.35703662193322,120.37542450664738,-70.01838788471416,-1.364328062788742
Soc Trang,1986,12,1986-12-01,16.55099883654101,36.136334648495335,-19.585335811954327,-0.9101499912808019
Tra Vinh,1986,12,1986-12-01,13.711402259015792,33.8416938346602,-20.130291575644407,-0.9033900939087773
Vinh Long,1986,12,1986-12-01,12.098569508990362,39.780208213025084,-27.68163870403472,-0.904772465564258
Bac Lieu,1986,12,1986-12-01,25.18859748790652,47.74485096673784,-22.556253478831323,-0.8920537313167289
Ca Mau,1986,12,1986-12-01,32.587614857930255,62.92335750459004,-30.33574264665978,-0.9905157680797917
Can Tho city,1986,12,1986-12-01,7.992586460304062,40.887820759446946,-32.895234299142885,-1.089615678215285
Hau Giang,1986,12,1986-12-01,16.013674716082836,42.70175892723853,-26.688084211155694,-1.0065161871870716
An Giang,1986,12,1986-12-01,6.752305050218071,38.958010420002815,-32.205705369784745,-1.1332792976399113
Ben Tre,1986,12,1986-12-01,14.196987128941489,37.51407582657335,-23.31708869763186,-0.8294038859875058
Dong Thap,1986,12,1986-12-01,9.473238639187098,39.23278178959202,-29.75954315040492,-0.9144018682334094
Kien Giang,1986,12,1986-12-01,13.280966508255238,45.071430681322845,-31.790464173067605,-1.1535636089749561
Long An,1986,12,1986-12-01,13.05089137667337,39.14182585772664,-26.090934481053267,-0.7920790722875323
Tien Giang,1986,12,1986-12-01,11.252909952328457,35.96998539711587,-24.71707544478741,-0.8406311481861558
Soc Trang,1987,1,1987-01-01,2.2660987394483945,9.250562914400108,-6.984464174951714,-0.996257053340671
Tra Vinh,1987,1,1987-01-01,1.7861346605764603,6.528299865058275,-4.7421652044818146,-0.8617799503536049
Vinh Long,1987,1,1987-01-01,0.5439177151264223,7.46568326195543,-6.921765546829008,-1.1619336353303802
Bac Lieu,1987,1,1987-01-01,6.427605906304872,13.736892747853481,-7.30928684154861,-0.899802656801634
Ca Mau,1987,1,1987-01-01,9.075291226247865,17.57674676145969,-8.501455535211827,-0.8969128854272107
Can Tho city,1987,1,1987-01-01,3.817271586479583,11.48439278185302,-7.667121195373436,-1.121546668469302
Hau Giang,1987,1,1987-01-01,3.62553500423851,12.050937903884492,-8.42540289964598,-1.0952745591416266
An Giang,1987,1,1987-01-01,6.400085650394953,11.738263733567123,-5.338178083172171,-0.8316697426438079
Ben Tre,1987,1,1987-01-01,0.1818311439665572,6.4824690934152915,-6.300637949448735,-1.1604326413232506
Dong Thap,1987,1,1987-01-01,5.622016687867971,11.600486686269152,-5.978469998401181,-0.9673892985640588
Kien Giang,1987,1,1987-01-01,7.8746773770051455,15.02053749226069,-7.1458601152555445,-0.8057081109807147
Long An,1987,1,1987-01-01,6.414112282726489,12.537217401940406,-6.123105119213918,-0.9232012463327062
Tien Giang,1987,1,1987-01-01,1.693684512154374,7.549819935114067,-5.856135422959693,-1.128743511721506
Soc Trang,1987,2,1987-02-01,2.308145830234339,5.032612383874859,-2.72446655364052,-0.8526352177275204
Tra Vinh,1987,2,1987-02-01,0.6131042584547983,2.8946611959469775,-2.281556937492179,-0.9437636505371558
Vinh Long,1987,2,1987-02-01,0.1747541115081952,3.5751496104940355,-3.4003954989858403,-1.0612543346376866
Bac Lieu,1987,2,1987-02-01,1.282535294080543,4.85432927466342,-3.5717939805828767,-0.9601657456623699
Ca Mau,1987,2,1987-02-01,1.4001858352413596,5.20437234174972,-3.8041865065083607,-0.8415675512571336
Can Tho city,1987,2,1987-02-01,0.4838845490423761,4.144474186515506,-3.6605896374731297,-0.9425773838559277
Hau Giang,1987,2,1987-02-01,1.6371208803693025,4.623053067777344,-2.985932187408042,-0.8471982310194186
An Giang,1987,2,1987-02-01,2.1609850915997275,7.993766770413151,-5.832781678813424,-0.847134028977282
Ben Tre,1987,2,1987-02-01,2.483978667359,4.107758028949911,-1.6237793615909113,-0.6223905044009213
Dong Thap,1987,2,1987-02-01,0.2230908259374264,5.253787973668788,-5.030697147731362,-0.9494703117252618
Kien Giang,1987,2,1987-02-01,2.8884652601434726,8.903017082627985,-6.014551822484512,-0.811172424718276
Long An,1987,2,1987-02-01,2.7115141166672,5.935697669089123,-3.224183552421923,-0.655390898166293
Tien Giang,1987,2,1987-02-01,2.873172485122537,5.262927050197614,-2.3897545650750773,-0.7070561398825886
Soc Trang,1987,3,1987-03-01,11.232369275392092,13.8764550173841,-2.644085741992008,-0.16737464421276624
Tra Vinh,1987,3,1987-03-01,5.857801417265902,7.721723551248695,-1.8639221339827925,-0.19366357374588872
Vinh Long,1987,3,1987-03-01,7.424883451775372,8.192794069214072,-0.7679106174386998,-0.06906819228283541
Bac Lieu,1987,3,1987-03-01,15.619637620254604,18.957599333571125,-3.3379617133165205,-0.16728780721295725
Ca Mau,1987,3,1987-03-01,19.7522031179447,25.77074807635631,-6.01854495841161,-0.2403070423880704
Can Tho city,1987,3,1987-03-01,10.971889652501211,19.131681763626393,-8.159792111125181,-0.374781903920821
Hau Giang,1987,3,1987-03-01,15.622506358922196,20.75863402351502,-5.136127664592825,-0.22090794366518282
An Giang,1987,3,1987-03-01,14.432223332652496,36.708939552375234,-22.276716219722736,-0.6318266418114097
Ben Tre,1987,3,1987-03-01,2.5609323538035964,8.325775864743715,-5.764843510940119,-0.587309680358655
Dong Thap,1987,3,1987-03-01,10.441397369367571,24.15924251553602,-13.71784514616845,-0.5615174143425737
Kien Giang,1987,3,1987-03-01,17.473270516432297,40.64599731440484,-23.17272679797254,-0.6016981518433758
Long An,1987,3,1987-03-01,6.213780381013527,20.228570185274116,-14.014789804260587,-0.6462479231389192
Tien Giang,1987,3,1987-03-01,4.220483121652943,11.794211201453914,-7.573728079800971,-0.5755431264027372
Soc Trang,1987,4,1987-04-01,12.66296001686232,52.567798867096435,-39.904838850234114,-0.9156850021590729
Tra Vinh,1987,4,1987-04-01,6.434600526914362,35.79389658699988,-29.359296060085516,-0.8937494652350798
Vinh Long,1987,4,1987-04-01,11.93765868569924,43.481437328426544,-31.543778642727304,-0.7876591149683126
Bac Lieu,1987,4,1987-04-01,17.05103199095494,62.47898565326389,-45.42795366230895,-0.9441293849389166
Ca Mau,1987,4,1987-04-01,26.92736257277534,77.12632995346,-50.198967380684664,-0.98653201390041
Can Tho city,1987,4,1987-04-01,25.670677148445776,62.30122167169119,-36.63054452324541,-0.7640440608423621
Hau Giang,1987,4,1987-04-01,24.65366301887019,66.32796577736713,-41.674302758496935,-0.8069460698423319
An Giang,1987,4,1987-04-01,29.148759703074635,87.46122282071849,-58.31246311764386,-1.0200091046661308
Ben Tre,1987,4,1987-04-01,7.927648251098181,32.24252309046432,-24.314874839366137,-0.7566437500083388
Dong Thap,1987,4,1987-04-01,26.687937711413472,69.54855556999001,-42.860617858576546,-0.8634170816088369
Kien Giang,1987,4,1987-04-01,32.38907542471474,101.49515551983427,-69.10608009511952,-1.076857538607558
Long An,1987,4,1987-04-01,26.74955108975414,68.0260545886455,-41.27650349889136,-0.7800865064715915
Tien Giang,1987,4,1987-04-01,11.325411399167134,43.66240195705371,-32.33699055788658,-0.7763481416747405
Soc Trang,1987,5,1987-05-01,53.3524139580615,203.58758004076157,-150.23516608270006,-2.317040978778394
Tra Vinh,1987,5,1987-05-01,33.04245829296799,178.93207669454517,-145.8896184015772,-2.1426222438208806
Vinh Long,1987,5,1987-05-01,35.868406593369066,171.45889864126076,-135.5904920478917,-2.171858810957888
Bac Lieu,1987,5,1987-05-01,78.44724461330543,214.29033670411226,-135.84309209080683,-2.293974885015121
Ca Mau,1987,5,1987-05-01,99.10441894561504,219.39831942387667,-120.29390047826163,-2.129563266774055
Can Tho city,1987,5,1987-05-01,51.48414566658137,169.17037593798062,-117.68623027139925,-1.9566026282513085
Hau Giang,1987,5,1987-05-01,51.840497217232304,199.48788878030092,-147.64739156306862,-2.3898280110688237
An Giang,1987,5,1987-05-01,58.65676378697536,160.90414112279777,-102.2473773358224,-1.9902230346276792
Ben Tre,1987,5,1987-05-01,29.312026682856235,169.13112181825423,-139.819095135398,-2.099987003918927
Dong Thap,1987,5,1987-05-01,49.31405988332568,161.76074551244724,-112.44668562912156,-2.047790437581731
Kien Giang,1987,5,1987-05-01,84.56757454045672,212.22213877114578,-127.65456423068906,-2.0883330089726306
Long An,1987,5,1987-05-01,47.34687100989786,195.1458391578119,-147.79896814791405,-2.2903393592666115
Tien Giang,1987,5,1987-05-01,36.70872660016339,178.49848027392758,-141.7897536737642,-2.1911872373388044
Soc Trang,1987,6,1987-06-01,279.20161721149054,234.06989298302094,45.13172422846961,0.7720166191231539
Tra Vinh,1987,6,1987-06-01,229.375601013372,205.79212890469398,23.583472108678023,0.42435044086286894
Vinh Long,1987,6,1987-06-01,213.17568290574664,202.49160170633658,10.684081199410059,0.1940994876641442
Bac Lieu,1987,6,1987-06-01,352.62609077307013,259.12481464462087,93.50127612844926,1.4121281002410195
Ca Mau,1987,6,1987-06-01,408.72653626415865,276.64667457639223,132.07986168776642,1.7966885509410375
Can Tho city,1987,6,1987-06-01,221.7869059137423,196.5063853270772,25.28052058666509,0.48845887929412257
Hau Giang,1987,6,1987-06-01,256.6048129935234,231.3476831213636,25.257129872159823,0.41466857710882293
An Giang,1987,6,1987-06-01,185.68383064817817,164.48686055884076,21.196970089337412,0.5474851833408856
Ben Tre,1987,6,1987-06-01,213.4161515574033,189.30016608088818,24.115985476515135,0.4361183857738415
Dong Thap,1987,6,1987-06-01,187.8403376820972,164.0048602299634,23.8354774521338,0.5493251542111998
Kien Giang,1987,6,1987-06-01,318.19339358499013,254.65169074579228,63.54170283919785,1.1144325354815656
Long An,1987,6,1987-06-01,229.44870561609557,198.65714875739437,30.7915568587012,0.5625213301381778
Tien Giang,1987,6,1987-06-01,207.8744390146583,187.59233333113949,20.282105683518807,0.37266716433365515
Soc Trang,1987,7,1987-07-01,264.6305227743017,260.21860368430214,4.4119190899995715,0.06301503891511889
Tra Vinh,1987,7,1987-07-01,221.76033300615063,216.16622208454055,5.594110921610081,0.09794131608003434
Vinh Long,1987,7,1987-07-01,210.2370285011776,228.0355210358104,-17.7984925346328,-0.32922443845027594
Bac Lieu,1987,7,1987-07-01,215.583184126117,253.806979370529,-38.223795244412,-0.5462287639947039
Ca Mau,1987,7,1987-07-01,174.26095337922462,275.01135536077027,-100.75040198154565,-1.308665396318577
Can Tho city,1987,7,1987-07-01,216.48705375949305,231.23900979865647,-14.751956039163417,-0.267010851302675
Hau Giang,1987,7,1987-07-01,279.30053852486293,287.44811534431636,-8.147576819453434,-0.11767925506136794
An Giang,1987,7,1987-07-01,189.6843172057,201.0466543748563,-11.36233716915629,-0.23245642494404775
Ben Tre,1987,7,1987-07-01,220.396235060812,200.41607507672273,19.980159984089255,0.4408958541556486
Dong Thap,1987,7,1987-07-01,179.9179078229743,182.16879604465439,-2.2508882216800714,-0.0549933722494665
Kien Giang,1987,7,1987-07-01,239.4574534410756,312.61327918275373,-73.15582574167814,-0.9507745542070021
Long An,1987,7,1987-07-01,257.8288686815544,233.2932626711261,24.535606010428324,0.5093639726963781
Tien Giang,1987,7,1987-07-01,255.06776659065332,217.03359163022654,38.03417496042678,0.8193753523793355
Soc Trang,1987,8,1987-08-01,338.8827574915896,248.50821175075484,90.37454574083475,1.8257362026731951
Tra Vinh,1987,8,1987-08-01,333.120190462948,222.6970567527204,110.4231337102276,2.4039530720983993
Vinh Long,1987,8,1987-08-01,278.86257076442377,204.691038524929,74.17153223949475,1.8777035775901938
Bac Lieu,1987,8,1987-08-01,358.83542109936417,290.51532250362015,68.32009859574401,1.112671685680665
Ca Mau,1987,8,1987-08-01,351.45853493347124,285.3516229322417,66.10691200122955,0.985700725264637
Can Tho city,1987,8,1987-08-01,289.02431200988696,199.19164235846083,89.83266965142613,1.8806618305032143
Hau Giang,1987,8,1987-08-01,340.6912178866545,248.3426006936552,92.34861719299928,1.7225845488391958
An Giang,1987,8,1987-08-01,220.0281956255008,161.81253524050075,58.215660385000064,1.4619536912085607
Ben Tre,1987,8,1987-08-01,253.041445078084,186.48751947143057,66.55392560665342,1.9036225061245322
Dong Thap,1987,8,1987-08-01,212.6405669191029,154.52442247051914,58.11614444858375,1.70289937945044
Kien Giang,1987,8,1987-08-01,388.3652160300347,291.70508460609824,96.66013142393643,1.4116310525411444
Long An,1987,8,1987-08-01,246.8495977458354,189.39210619350675,57.45749155232866,1.635474822571975
Tien Giang,1987,8,1987-08-01,241.74392168317848,183.96076518322636,57.78315649995213,1.7542682734866277
Soc Trang,1987,9,1987-09-01,315.03667889743303,286.62623006695844,28.410448830474593,0.5488177683768365
Tra Vinh,1987,9,1987-09-01,274.5979739648123,251.160925643905,23.43704832090731,0.48901402279123135
Vinh Long,1987,9,1987-09-01,246.9171607726169,243.832238883909,3.084921888707896,0.0676227615941879
Bac Lieu,1987,9,1987-09-01,355.8771044117374,322.0284290711807,33.84867534055667,0.4856210417685048
Ca Mau,1987,9,1987-09-01,360.9052516490272,342.6605029212382,18.244748727788988,0.21792644650433451
Can Tho city,1987,9,1987-09-01,223.2506465130496,231.31611362969153,-8.06546711664194,-0.1697016918301054
Hau Giang,1987,9,1987-09-01,309.7472037840386,294.8919054468445,14.855298337194142,0.26194421840745463
An Giang,1987,9,1987-09-01,167.0980317568523,197.52043749205163,-30.422405735199334,-0.8197206740390947
Ben Tre,1987,9,1987-09-01,233.50755909093485,222.57899129298238,10.928567797952468,0.2627867003596234
Dong Thap,1987,9,1987-09-01,176.5919558727152,196.62450328757234,-20.032547414857135,-0.6108590103995066
Kien Giang,1987,9,1987-09-01,273.47827961511604,302.9468704721603,-29.468590857044262,-0.47047485466987954
Long An,1987,9,1987-09-01,239.6918794671573,245.87251182656567,-6.180632359408378,-0.1551667172237109
Tien Giang,1987,9,1987-09-01,216.53528021410048,225.62559783116296,-9.090317617062482,-0.24255338320757308
Soc Trang,1987,10,1987-10-01,240.52220494693276,287.11574679242716,-46.5935418454944,-0.5323740838146055
Tra Vinh,1987,10,1987-10-01,213.45959768159835,283.79119066165026,-70.33159298005191,-0.7320260617675219
Vinh Long,1987,10,1987-10-01,222.25799208678427,269.4053118595508,-47.14731977276654,-0.5947334170085131
Bac Lieu,1987,10,1987-10-01,255.25537741002464,287.4462370841516,-32.19085967412698,-0.38266831855365147
Ca Mau,1987,10,1987-10-01,238.53176440704584,296.1054254793729,-57.57366107232707,-0.6753941393356893
Can Tho city,1987,10,1987-10-01,226.5692628616224,271.98654438911865,-45.41728152749624,-0.632262600288755
Hau Giang,1987,10,1987-10-01,221.02426398654345,280.899395420897,-59.87513143435356,-0.7685303724752098
An Giang,1987,10,1987-10-01,238.34271941318704,266.69010025401894,-28.347380840831903,-0.3999748285272456
Ben Tre,1987,10,1987-10-01,236.98955804168403,280.2823933497004,-43.29283530801635,-0.4644063622027073
Dong Thap,1987,10,1987-10-01,236.4692281142847,260.04538899245773,-23.576160878173027,-0.3526641867975898
Kien Giang,1987,10,1987-10-01,225.585604198974,294.80366962271523,-69.21806542374122,-0.9298319269031746
Long An,1987,10,1987-10-01,263.7919024925376,280.5056669065941,-16.713764414056527,-0.22083505679034468
Tien Giang,1987,10,1987-10-01,234.54632222594367,271.95374387202685,-37.40742164608318,-0.4632015412419133
Soc Trang,1987,11,1987-11-01,211.6612802201248,159.72207554083136,51.939204679293454,0.8616496359148422
Tra Vinh,1987,11,1987-11-01,193.7343000389472,134.28834089488217,59.44595914406503,1.1310663716533793
Vinh Long,1987,11,1987-11-01,202.82739583730597,149.45275344743624,53.374642389869734,0.8922306873629136
Bac Lieu,1987,11,1987-11-01,213.82504356764156,166.4562288431516,47.368814724489965,0.737891403762277
Ca Mau,1987,11,1987-11-01,247.1760635622759,177.42274124337874,69.75332231889718,1.0237235159561517
Can Tho city,1987,11,1987-11-01,191.222794473627,157.06117018965762,34.16162428396939,0.5113228351247873
Hau Giang,1987,11,1987-11-01,225.0362846110032,166.68875424380337,58.34753036719982,0.9042066053682145
An Giang,1987,11,1987-11-01,215.32676597866416,145.29376415754825,70.0330018211159,1.0139472124545323
Ben Tre,1987,11,1987-11-01,173.739190247137,121.707064253494,52.03212599364301,1.064026891022259
Dong Thap,1987,11,1987-11-01,187.44496797271577,144.9832750334808,42.46169293923498,0.6176321378537353
Kien Giang,1987,11,1987-11-01,240.05415851435515,160.67300000136308,79.38115851299207,1.2228052867298012
Long An,1987,11,1987-11-01,159.99001089162942,132.73568224210666,27.254328649522762,0.4469634549195462
Tien Giang,1987,11,1987-11-01,158.66155019672294,120.37542450664738,38.286125690075565,0.7460159719819908
Soc Trang,1987,12,1987-12-01,17.685442982884705,36.136334648495335,-18.45089166561063,-0.8574312460003123
Tra Vinh,1987,12,1987-12-01,16.409983572269994,33.8416938346602,-17.431710262390204,-0.7822854582982947
Vinh Long,1987,12,1987-12-01,17.965151132062843,39.780208213025084,-21.81505708096224,-0.7130236469234165
Bac Lieu,1987,12,1987-12-01,25.19363148704065,47.74485096673784,-22.551219479697192,-0.8918546469379662
Ca Mau,1987,12,1987-12-01,36.78265921284758,62.92335750459004,-26.14069829174246,-0.8535401340978344
Can Tho city,1987,12,1987-12-01,13.440849004397911,40.887820759446946,-27.446971755049034,-0.9091484338390249
Hau Giang,1987,12,1987-12-01,17.948358259302946,42.70175892723853,-24.753400667935583,-0.9335514030561258
An Giang,1987,12,1987-12-01,8.41712459439869,38.958010420002815,-30.540885825604125,-1.0746963384386417
Ben Tre,1987,12,1987-12-01,14.998240733770816,37.51407582657335,-22.515835092802533,-0.8009027784039319
Dong Thap,1987,12,1987-12-01,9.981201143127148,39.23278178959202,-29.25158064646487,-0.898794039166686
Kien Giang,1987,12,1987-12-01,14.886991750230097,45.071430681322845,-30.18443893109275,-1.0952866280491185
Long An,1987,12,1987-12-01,10.3626814748048,39.14182585772664,-28.779144382921835,-0.8736888286085429
Tien Giang,1987,12,1987-12-01,12.322682611508403,35.96998539711587,-23.647302785607465,-0.8042480323602806
Soc Trang,1988,1,1988-01-01,4.45643884022037,9.250562914400108,-4.794124074179738,-0.6838291104163188
Tra Vinh,1988,1,1988-01-01,2.882356482767745,6.528299865058275,-3.6459433822905303,-0.6625667330216346
Vinh Long,1988,1,1988-01-01,3.2089451758692773,7.46568326195543,-4.256738086086153,-0.7145643875905688
Bac Lieu,1988,1,1988-01-01,7.976206484899452,13.736892747853481,-5.76068626295403,-0.7091636867966307
Ca Mau,1988,1,1988-01-01,10.525512721979435,17.57674676145969,-7.051234039480256,-0.7439129266721763
Can Tho city,1988,1,1988-01-01,6.40046560863688,11.48439278185302,-5.083927173216139,-0.7436769862594304
Hau Giang,1988,1,1988-01-01,5.169220050504668,12.050937903884492,-6.881717853379824,-0.8946005998495755
An Giang,1988,1,1988-01-01,9.22395295324811,11.738263733567123,-2.514310780319013,-0.39172095179557215
Ben Tre,1988,1,1988-01-01,2.3311668616690078,6.4824690934152915,-4.151302231746284,-0.7645744212517287
Dong Thap,1988,1,1988-01-01,9.066713140851167,11.600486686269152,-2.5337735454179846,-0.4099954358686388
Kien Giang,1988,1,1988-01-01,9.620996320308029,15.02053749226069,-5.399541171952661,-0.6088076239456299
Long An,1988,1,1988-01-01,9.363430313506706,12.537217401940406,-3.1737870884337003,-0.47852260227288096
Tien Giang,1988,1,1988-01-01,3.499336478771882,7.549819935114067,-4.050483456342185,-0.7807122941106566
Soc Trang,1988,2,1988-02-01,8.079946972658936,5.032612383874859,3.047334588784077,0.9536783584752141
Tra Vinh,1988,2,1988-02-01,5.782308906889631,2.8946611959469775,2.887647710942654,1.1944724676211778
Vinh Long,1988,2,1988-02-01,6.978029930140833,3.5751496104940355,3.4028803196467976,1.0620298405157602
Bac Lieu,1988,2,1988-02-01,9.600777229071433,4.85432927466342,4.746447954408013,1.2759349403036082
Ca Mau,1988,2,1988-02-01,11.212021533252589,5.20437234174972,6.0076491915028685,1.3290207013392275
Can Tho city,1988,2,1988-02-01,7.275060381878668,4.144474186515506,3.130586195363162,0.8061050372195815
Hau Giang,1988,2,1988-02-01,9.377185002923715,4.623053067777344,4.754131935146371,1.3488893627504632
An Giang,1988,2,1988-02-01,19.04140680590449,7.993766770413151,11.047640035491339,1.6045229067891993
Ben Tre,1988,2,1988-02-01,6.906771927289266,4.107758028949911,2.7990138983393544,1.0728549168809502
Dong Thap,1988,2,1988-02-01,12.207216484727748,5.253787973668788,6.95342851105896,1.3123576597990474
Kien Giang,1988,2,1988-02-01,21.615820652956025,8.903017082627985,12.71280357032804,1.7145543012131403
Long An,1988,2,1988-02-01,11.3914120669834,5.935697669089123,5.455714397894276,1.10900186085522
Tien Giang,1988,2,1988-02-01,8.39176549119458,5.262927050197614,3.128838440996965,0.9257287182284636
Soc Trang,1988,3,1988-03-01,5.225485082382535,13.8764550173841,-8.650969935001564,-0.5476195389470849
Tra Vinh,1988,3,1988-03-01,0.9378929078185096,7.721723551248695,-6.783830643430185,-0.7048475159669357
Vinh Long,1988,3,1988-03-01,2.285318911844937,8.192794069214072,-5.907475157369134,-0.5313360966881224
Bac Lieu,1988,3,1988-03-01,15.829584633045274,18.957599333571125,-3.128014700525851,-0.15676594434660165
Ca Mau,1988,3,1988-03-01,29.582987129201108,25.77074807635631,3.8122390528447987,0.152214181001517
Can Tho city,1988,3,1988-03-01,7.62447215694417,19.131681763626393,-11.507209606682224,-0.5285298775355238
Hau Giang,1988,3,1988-03-01,10.544976499690229,20.75863402351502,-10.213657523824793,-0.43929556043607965
An Giang,1988,3,1988-03-01,25.40393270058853,36.708939552375234,-11.305006851786704,-0.3206399203710048
Ben Tre,1988,3,1988-03-01,1.5559911817184735,8.325775864743715,-6.769784683025241,-0.6896908945991636
Dong Thap,1988,3,1988-03-01,15.413997630754528,24.15924251553602,-8.745244884781494,-0.35797220650699
Kien Giang,1988,3,1988-03-01,30.572582920655726,40.64599731440484,-10.073414393749111,-0.26156416015751804
Long An,1988,3,1988-03-01,9.893556106913936,20.228570185274116,-10.33501407836018,-0.4765666468805193
Tien Giang,1988,3,1988-03-01,4.8608022288944905,11.794211201453914,-6.933408972559423,-0.5268839644953963
Soc Trang,1988,4,1988-04-01,21.63857533693913,52.567798867096435,-30.929223530157305,-0.7097241069255535
Tra Vinh,1988,4,1988-04-01,23.897268921328667,35.79389658699988,-11.896627665671211,-0.3621546168046486
Vinh Long,1988,4,1988-04-01,19.79751852793233,43.481437328426544,-23.683918800494215,-0.5913956832080324
Bac Lieu,1988,4,1988-04-01,30.95717358807656,62.47898565326389,-31.52181206518733,-0.6551179755639647
Ca Mau,1988,4,1988-04-01,56.98761946652046,77.12632995346,-20.138710486939544,-0.39577472706504907
Can Tho city,1988,4,1988-04-01,38.770857819729,62.30122167169119,-23.530363851962186,-0.49079900352403144
Hau Giang,1988,4,1988-04-01,32.71955198233403,66.32796577736713,-33.608413795033094,-0.6507649949826037
An Giang,1988,4,1988-04-01,76.40726426234063,87.46122282071849,-11.053958558377857,-0.19335726479946863
Ben Tre,1988,4,1988-04-01,20.952900175304563,32.24252309046432,-11.289622915159754,-0.35131674232912635
Dong Thap,1988,4,1988-04-01,47.85368047352482,69.54855556999001,-21.694875096465196,-0.4370381641129314
Kien Giang,1988,4,1988-04-01,87.43564427187238,101.49515551983427,-14.059511247961893,-0.21908478466245346
Long An,1988,4,1988-04-01,42.190306914503175,68.0260545886455,-25.83574767414232,-0.48827096378801915
Tien Giang,1988,4,1988-04-01,20.166904678318048,43.66240195705371,-23.495497278735662,-0.5640811137764236
Soc Trang,1988,5,1988-05-01,238.5961501483416,203.58758004076157,35.00857010758003,0.53992879072698
Tra Vinh,1988,5,1988-05-01,204.65476350932428,178.93207669454517,25.72268681477911,0.3777787723625163
Vinh Long,1988,5,1988-05-01,221.4211827995684,171.45889864126076,49.962284158307654,0.8002849272534182
Bac Lieu,1988,5,1988-05-01,268.1130555283004,214.29033670411226,53.822718824188115,0.9089013164054282
Ca Mau,1988,5,1988-05-01,302.15035414069774,219.39831942387667,82.75203471682107,1.4649595090284675
