province_name,date,year,month,day,rainfall_mm
Vinh Long,1981-06-07,1981,6,7,18.688843770948232
Vinh Long,1981-06-08,1981,6,8,2.6625304593053527
Vinh Long,1981-06-09,1981,6,9,16.42332537779185
Vinh Long,1981-06-10,1981,6,10,12.476535891353956
Vinh Long,1981-06-11,1981,6,11,9.994081522781103
Vinh Long,1981-06-12,1981,6,12,8.051121367331918
Vinh Long,1981-06-13,1981,6,13,0.1343591224312767
Vinh Long,1981-06-14,1981,6,14,14.6025747476218
Vinh Long,1981-06-15,1981,6,15,18.35935354529425
Vinh Long,1981-06-16,1981,6,16,4.959159466254588
Vinh Long,1981-06-17,1981,6,17,5.600969293451014
Vinh Long,1981-06-18,1981,6,18,0.0
Vinh Long,1981-06-19,1981,6,19,11.243658882807258
Vinh Long,1981-06-20,1981,6,20,6.157016744951636
Vinh Long,1981-06-21,1981,6,21,12.376192267372245
Vinh Long,1981-06-22,1981,6,22,8.766495823066139
Vinh Long,1981-06-23,1981,6,23,0.0752108775447238
Vinh Long,1981-06-24,1981,6,24,0.0
Vinh Long,1981-06-25,1981,6,25,0.0
Vinh Long,1981-06-26,1981,6,26,9.602926515942622
Vinh Long,1981-06-27,1981,6,27,4.95471262347538
Vinh Long,1981-06-28,1981,6,28,0.0071317907462576
Vinh Long,1981-06-29,1981,6,29,2.786812168068362
Vinh Long,1981-06-30,1981,6,30,0.0
Vinh Long,1981-07-01,1981,7,1,5.051983238839619
Vinh Long,1981-07-02,1981,7,2,25.170712797369397
Vinh Long,1981-07-03,1981,7,3,23.15535017166723
Vinh Long,1981-07-04,1981,7,4,10.874800937565574
Vinh Long,1981-07-05,1981,7,5,1.692808886156829
Vinh Long,1981-07-06,1981,7,6,0.0
Vinh Long,1981-07-07,1981,7,7,0.2581381118520804
Vinh Long,1981-07-08,1981,7,8,10.659495881863151
Vinh Long,1981-07-09,1981,7,9,18.3008697614218
Vinh Long,1981-07-10,1981,7,10,8.96412365556707
Vinh Long,1981-07-11,1981,7,11,6.661631217715399
Vinh Long,1981-07-12,1981,7,12,9.761902461268274
Vinh Long,1981-07-13,1981,7,13,15.02081573166799
Vinh Long,1981-07-14,1981,7,14,6.569147913692972
Vinh Long,1981-07-15,1981,7,15,13.372060237704504
Vinh Long,1981-07-16,1981,7,16,8.441114864982191
Vinh Long,1981-07-17,1981,7,17,6.646668644186328
Vinh Long,1981-07-18,1981,7,18,16.839460043567378
Vinh Long,1981-07-19,1981,7,19,8.577472927463374
Vinh Long,1981-07-20,1981,7,20,6.153746650643545
Vinh Long,1981-07-21,1981,7,21,13.741963789363265
Vinh Long,1981-07-22,1981,7,22,7.382582029445965
Vinh Long,1981-07-23,1981,7,23,2.734891849860363
Vinh Long,1981-07-24,1981,7,24,0.7512188456354241
Vinh Long,1981-07-25,1981,7,25,0.528225625236984
Vinh Long,1981-07-26,1981,7,26,9.402388311022714
Vinh Long,1981-07-27,1981,7,27,3.9169856081270193
Vinh Long,1981-07-28,1981,7,28,13.780952119461716
Vinh Long,1981-07-29,1981,7,29,13.552912586430772
Vinh Long,1981-07-30,1981,7,30,5.9626674134032855
Vinh Long,1981-07-31,1981,7,31,7.53506549237376
Vinh Long,1981-08-01,1981,8,1,0.9295759742787634
Vinh Long,1981-08-02,1981,8,2,3.5144229994447027
Vinh Long,1981-08-03,1981,8,3,28.184803096046853
Vinh Long,1981-08-04,1981,8,4,11.82603050066296
Vinh Long,1981-08-05,1981,8,5,1.8408238989961976
Vinh Long,1981-08-06,1981,8,6,5.883036993999225
Vinh Long,1981-08-07,1981,8,7,13.68922946242452
Vinh Long,1981-08-08,1981,8,8,28.82163113518189
Vinh Long,1981-08-09,1981,8,9,1.0117631497897888
Vinh Long,1981-08-10,1981,8,10,10.27808907380487
Vinh Long,1981-08-11,1981,8,11,10.45830512313488
Vinh Long,1981-08-12,1981,8,12,0.2994027530276567
Vinh Long,1981-08-13,1981,8,13,10.098889557218918
Vinh Long,1981-08-14,1981,8,14,13.910643873613836
Vinh Long,1981-08-15,1981,8,15,17.384990589604005
Vinh Long,1981-08-16,1981,8,16,10.289242504439162
Vinh Long,1981-08-17,1981,8,17,9.406233114349464
Vinh Long,1981-08-18,1981,8,18,0.0
Vinh Long,1981-08-19,1981,8,19,0.0
Vinh Long,1981-08-20,1981,8,20,10.982380893881542
Vinh Long,1981-08-21,1981,8,21,0.0
Vinh Long,1981-08-22,1981,8,22,7.834035938913026
Vinh Long,1981-08-23,1981,8,23,0.0
Vinh Long,1981-08-24,1981,8,24,6.016758013089219
Vinh Long,1981-08-25,1981,8,25,0.8250036333709022
Vinh Long,1981-08-26,1981,8,26,10.692832207970396
Vinh Long,1981-08-27,1981,8,27,0.0
Vinh Long,1981-08-28,1981,8,28,0.1835860029692564
Vinh Long,1981-08-29,1981,8,29,2.596021556638512
Vinh Long,1981-08-30,1981,8,30,0.0
Vinh Long,1981-08-31,1981,8,31,0.5895392032099291
Vinh Long,1981-09-01,1981,9,1,6.849396175515403
Vinh Long,1981-09-02,1981,9,2,1.2650971925032417
Vinh Long,1981-09-03,1981,9,3,18.908426720517447
Vinh Long,1981-09-04,1981,9,4,7.238058368210159
Vinh Long,1981-09-05,1981,9,5,5.81083450698517
Vinh Long,1981-09-06,1981,9,6,3.4350707261604603
Vinh Long,1981-09-07,1981,9,7,0.0
Vinh Long,1981-09-08,1981,9,8,3.3129466279032123
Vinh Long,1981-09-09,1981,9,9,6.747016603868482
Vinh Long,1981-09-10,1981,9,10,5.028166689989
Vinh Long,1981-09-11,1981,9,11,1.2363021541843315
Vinh Long,1981-09-12,1981,9,12,27.16360411542706
Vinh Long,1981-09-13,1981,9,13,30.213153562369587
Vinh Long,1981-09-14,1981,9,14,0.7654855756195134
Vinh Long,1981-09-15,1981,9,15,16.582888893315857
Vinh Long,1981-09-16,1981,9,16,0.0
Vinh Long,1981-09-17,1981,9,17,14.460646634906684
Vinh Long,1981-09-18,1981,9,18,13.883371826031407
Vinh Long,1981-09-19,1981,9,19,22.70065841360789
Vinh Long,1981-09-20,1981,9,20,21.21198642297323
Vinh Long,1981-09-21,1981,9,21,5.252073925554536
Vinh Long,1981-09-22,1981,9,22,6.229237298877362
Vinh Long,1981-09-23,1981,9,23,8.918581027862967
Vinh Long,1981-09-24,1981,9,24,2.913891947912154
Vinh Long,1981-09-25,1981,9,25,5.697789979667178
Vinh Long,1981-09-26,1981,9,26,33.654523679774755
Vinh Long,1981-09-27,1981,9,27,19.40008327567549
Vinh Long,1981-09-28,1981,9,28,0.2655225604626496
Vinh Long,1981-09-29,1981,9,29,0.0
Vinh Long,1981-09-30,1981,9,30,1.9537540654883216
Vinh Long,1981-10-01,1981,10,1,4.692964388255395
Vinh Long,1981-10-02,1981,10,2,5.587007978116206
Vinh Long,1981-10-03,1981,10,3,15.348302140313208
Vinh Long,1981-10-04,1981,10,4,11.969356474301703
Vinh Long,1981-10-05,1981,10,5,0.0
Vinh Long,1981-10-06,1981,10,6,0.0
Vinh Long,1981-10-07,1981,10,7,0.0
Vinh Long,1981-10-08,1981,10,8,0.3870334805324028
Vinh Long,1981-10-09,1981,10,9,12.551434355523996
Vinh Long,1981-10-10,1981,10,10,16.340771129386905
Vinh Long,1981-10-11,1981,10,11,12.180338456281037
Vinh Long,1981-10-12,1981,10,12,11.926686544910936
Vinh Long,1981-10-13,1981,10,13,4.878562137816021
Vinh Long,1981-10-14,1981,10,14,9.870843891643828
Vinh Long,1981-10-15,1981,10,15,8.513055041879957
Vinh Long,1981-10-16,1981,10,16,22.54016723868924
Vinh Long,1981-10-17,1981,10,17,7.822023988234514
Vinh Long,1981-10-18,1981,10,18,0.259026693911263
Vinh Long,1981-10-19,1981,10,19,0.095715021508804
Vinh Long,1981-10-20,1981,10,20,1.1500359764796668
Vinh Long,1981-10-21,1981,10,21,14.20410842806816
Vinh Long,1981-10-22,1981,10,22,13.23390961553308
Vinh Long,1981-10-23,1981,10,23,2.180918707415523
Vinh Long,1981-10-24,1981,10,24,0.1319502970374408
Vinh Long,1981-10-25,1981,10,25,21.069237926849198
Vinh Long,1981-10-26,1981,10,26,11.134478313922584
Vinh Long,1981-10-27,1981,10,27,5.832993723945551
Vinh Long,1981-10-28,1981,10,28,9.06461665048152
Vinh Long,1981-10-29,1981,10,29,5.013465601834308
Vinh Long,1981-10-30,1981,10,30,29.71799768723779
Vinh Long,1981-10-31,1981,10,31,2.9586617177090364
Vinh Long,1981-11-01,1981,11,1,3.214233127538623
Vinh Long,1981-11-02,1981,11,2,0.133559020092638
Vinh Long,1981-11-03,1981,11,3,0.0
Vinh Long,1981-11-04,1981,11,4,10.50589751568035
Vinh Long,1981-11-05,1981,11,5,18.123881817583136
Vinh Long,1981-11-06,1981,11,6,14.19050470964984
Vinh Long,1981-11-07,1981,11,7,6.638705926248892
Vinh Long,1981-11-08,1981,11,8,7.330499861428257
Vinh Long,1981-11-09,1981,11,9,11.282905835579191
Vinh Long,1981-11-10,1981,11,10,32.00389150106774
Vinh Long,1981-11-11,1981,11,11,0.0
Vinh Long,1981-11-12,1981,11,12,1.3511291591983594
Vinh Long,1981-11-13,1981,11,13,1.8139867807162744
Vinh Long,1981-11-14,1981,11,14,4.69998561562913
Vinh Long,1981-11-15,1981,11,15,4.081602974379648
Vinh Long,1981-11-16,1981,11,16,12.377275515609432
Vinh Long,1981-11-17,1981,11,17,3.534426070516607
Vinh Long,1981-11-18,1981,11,18,1.4981980947104625
Vinh Long,1981-11-19,1981,11,19,3.1169718370090647
Vinh Long,1981-11-20,1981,11,20,0.0
Vinh Long,1981-11-21,1981,11,21,0.0
Vinh Long,1981-11-22,1981,11,22,2.822273047830766
Vinh Long,1981-11-23,1981,11,23,4.883610186223125
Vinh Long,1981-11-24,1981,11,24,0.0
Vinh Long,1981-11-25,1981,11,25,0.0
Vinh Long,1981-11-26,1981,11,26,0.0346277039659612
Vinh Long,1981-11-27,1981,11,27,0.0
Vinh Long,1981-11-28,1981,11,28,0.4375330999117184
Vinh Long,1981-11-29,1981,11,29,28.83694799853972
Vinh Long,1981-11-30,1981,11,30,35.186014411047026
Vinh Long,1981-12-01,1981,12,1,5.889325560914582
Vinh Long,1981-12-02,1981,12,2,12.668813948627095
Vinh Long,1981-12-03,1981,12,3,8.370111734675033
Vinh Long,1981-12-04,1981,12,4,0.0
Vinh Long,1981-12-05,1981,12,5,2.9395691627411598
Vinh Long,1981-12-06,1981,12,6,1.5157306792898757
Vinh Long,1981-12-07,1981,12,7,13.243135208668264
Vinh Long,1981-12-08,1981,12,8,6.164402985342097
Vinh Long,1981-12-09,1981,12,9,5.078338633489111
Vinh Long,1981-12-10,1981,12,10,0.0
Vinh Long,1981-12-11,1981,12,11,0.0
Vinh Long,1981-12-12,1981,12,12,0.0
Vinh Long,1981-12-13,1981,12,13,0.0
Vinh Long,1981-12-14,1981,12,14,0.0
Vinh Long,1981-12-15,1981,12,15,0.0
Vinh Long,1981-12-16,1981,12,16,0.0
Vinh Long,1981-12-17,1981,12,17,0.0
Vinh Long,1981-12-18,1981,12,18,0.0
Vinh Long,1981-12-19,1981,12,19,0.0
Vinh Long,1981-12-20,1981,12,20,0.0
Vinh Long,1981-12-21,1981,12,21,0.0
Vinh Long,1981-12-22,1981,12,22,0.0
Vinh Long,1981-12-23,1981,12,23,0.0
Vinh Long,1981-12-24,1981,12,24,0.0
Vinh Long,1981-12-25,1981,12,25,0.0
Vinh Long,1981-12-26,1981,12,26,0.0
Vinh Long,1981-12-27,1981,12,27,0.0
Vinh Long,1981-12-28,1981,12,28,0.0
Vinh Long,1981-12-29,1981,12,29,0.0
Vinh Long,1981-12-30,1981,12,30,0.0
Vinh Long,1981-12-31,1981,12,31,0.0
Vinh Long,1982-01-01,1982,1,1,0.0
Vinh Long,1982-01-02,1982,1,2,0.0
Vinh Long,1982-01-03,1982,1,3,0.0
Vinh Long,1982-01-04,1982,1,4,0.0
Vinh Long,1982-01-05,1982,1,5,0.0
Vinh Long,1982-01-06,1982,1,6,0.0
Vinh Long,1982-01-07,1982,1,7,5.501943925105104
Vinh Long,1982-01-08,1982,1,8,0.0
Vinh Long,1982-01-09,1982,1,9,0.0
Vinh Long,1982-01-10,1982,1,10,0.0
Vinh Long,1982-01-11,1982,1,11,0.0
Vinh Long,1982-01-12,1982,1,12,0.0
Vinh Long,1982-01-13,1982,1,13,0.0
Vinh Long,1982-01-14,1982,1,14,0.0
Vinh Long,1982-01-15,1982,1,15,0.0
Vinh Long,1982-01-16,1982,1,16,0.0944295933427291
Vinh Long,1982-01-17,1982,1,17,0.0
Vinh Long,1982-01-18,1982,1,18,0.0
Vinh Long,1982-01-19,1982,1,19,0.0
Vinh Long,1982-01-20,1982,1,20,0.0
Vinh Long,1982-01-21,1982,1,21,0.0
Vinh Long,1982-01-22,1982,1,22,0.0
Vinh Long,1982-01-23,1982,1,23,0.0
Vinh Long,1982-01-24,1982,1,24,0.0
Vinh Long,1982-01-25,1982,1,25,0.0
Vinh Long,1982-01-26,1982,1,26,0.0
Vinh Long,1982-01-27,1982,1,27,0.0
Vinh Long,1982-01-28,1982,1,28,0.0
Vinh Long,1982-01-29,1982,1,29,0.750601314282588
Vinh Long,1982-01-30,1982,1,30,0.0
Vinh Long,1982-01-31,1982,1,31,0.0
Vinh Long,1982-02-01,1982,2,1,0.0
Vinh Long,1982-02-02,1982,2,2,0.0
Vinh Long,1982-02-03,1982,2,3,0.0
Vinh Long,1982-02-04,1982,2,4,0.0
Vinh Long,1982-02-05,1982,2,5,0.0
Vinh Long,1982-02-06,1982,2,6,0.0
Vinh Long,1982-02-07,1982,2,7,0.0
Vinh Long,1982-02-08,1982,2,8,0.0
Vinh Long,1982-02-09,1982,2,9,0.0
Vinh Long,1982-02-10,1982,2,10,0.0
Vinh Long,1982-02-11,1982,2,11,0.0
Vinh Long,1982-02-12,1982,2,12,0.0
Vinh Long,1982-02-13,1982,2,13,2.171838475499184
Vinh Long,1982-02-14,1982,2,14,2.9205912514159587
Vinh Long,1982-02-15,1982,2,15,0.0
Vinh Long,1982-02-16,1982,2,16,0.0
Vinh Long,1982-02-17,1982,2,17,0.0
Vinh Long,1982-02-18,1982,2,18,0.0
Vinh Long,1982-02-19,1982,2,19,0.0
Vinh Long,1982-02-20,1982,2,20,0.3713039888708798
Vinh Long,1982-02-21,1982,2,21,0.0
Vinh Long,1982-02-22,1982,2,22,0.0
Vinh Long,1982-02-23,1982,2,23,0.0
Vinh Long,1982-02-24,1982,2,24,0.0
Vinh Long,1982-02-25,1982,2,25,0.0
Vinh Long,1982-02-26,1982,2,26,0.0
Vinh Long,1982-02-27,1982,2,27,0.0
Vinh Long,1982-02-28,1982,2,28,0.0
Vinh Long,1982-03-01,1982,3,1,0.0
Vinh Long,1982-03-02,1982,3,2,0.0
Vinh Long,1982-03-03,1982,3,3,0.0
Vinh Long,1982-03-04,1982,3,4,0.0
Vinh Long,1982-03-05,1982,3,5,0.0
Vinh Long,1982-03-06,1982,3,6,0.0
Vinh Long,1982-03-07,1982,3,7,0.0
Vinh Long,1982-03-08,1982,3,8,0.0
Vinh Long,1982-03-09,1982,3,9,0.0
Vinh Long,1982-03-10,1982,3,10,0.0
Vinh Long,1982-03-11,1982,3,11,0.0
Vinh Long,1982-03-12,1982,3,12,0.0
Vinh Long,1982-03-13,1982,3,13,0.0
Vinh Long,1982-03-14,1982,3,14,0.0
Vinh Long,1982-03-15,1982,3,15,0.0
Vinh Long,1982-03-16,1982,3,16,0.0
Vinh Long,1982-03-17,1982,3,17,0.0
Vinh Long,1982-03-18,1982,3,18,0.0
Vinh Long,1982-03-19,1982,3,19,0.0
Vinh Long,1982-03-20,1982,3,20,0.0
Vinh Long,1982-03-21,1982,3,21,0.0
Vinh Long,1982-03-22,1982,3,22,0.0
Vinh Long,1982-03-23,1982,3,23,0.0
Vinh Long,1982-03-24,1982,3,24,4.34964623916564
Vinh Long,1982-03-25,1982,3,25,6.010880414693817
Vinh Long,1982-03-26,1982,3,26,1.698520464140281
Vinh Long,1982-03-27,1982,3,27,0.0
Vinh Long,1982-03-28,1982,3,28,0.0
Vinh Long,1982-03-29,1982,3,29,0.0
Vinh Long,1982-03-30,1982,3,30,4.484458719349184
Vinh Long,1982-03-31,1982,3,31,1.2370940024819492
Vinh Long,1982-04-01,1982,4,1,0.4787115652806588
Vinh Long,1982-04-02,1982,4,2,4.070710712721469
Vinh Long,1982-04-03,1982,4,3,3.6548126142079225
Vinh Long,1982-04-04,1982,4,4,9.630695711207537
Vinh Long,1982-04-05,1982,4,5,0.0
Vinh Long,1982-04-06,1982,4,6,0.0
Vinh Long,1982-04-07,1982,4,7,0.0
Vinh Long,1982-04-08,1982,4,8,0.8126618417046156
Vinh Long,1982-04-09,1982,4,9,0.0
Vinh Long,1982-04-10,1982,4,10,0.0
Vinh Long,1982-04-11,1982,4,11,1.068131354611109
Vinh Long,1982-04-12,1982,4,12,0.0616974299376793
Vinh Long,1982-04-13,1982,4,13,0.0
Vinh Long,1982-04-14,1982,4,14,0.0
Vinh Long,1982-04-15,1982,4,15,0.0
Vinh Long,1982-04-16,1982,4,16,0.0
Vinh Long,1982-04-17,1982,4,17,0.0
Vinh Long,1982-04-18,1982,4,18,0.0
Vinh Long,1982-04-19,1982,4,19,0.8724896689373389
Vinh Long,1982-04-20,1982,4,20,7.376112093619252
Vinh Long,1982-04-21,1982,4,21,0.0
Vinh Long,1982-04-22,1982,4,22,0.0
Vinh Long,1982-04-23,1982,4,23,2.0791602760639507
Vinh Long,1982-04-24,1982,4,24,0.0066725534456106
Vinh Long,1982-04-25,1982,4,25,0.5154347787389387
Vinh Long,1982-04-26,1982,4,26,1.91417816403794
Vinh Long,1982-04-27,1982,4,27,0.4979269414806809
Vinh Long,1982-04-28,1982,4,28,0.0894295476827397
Vinh Long,1982-04-29,1982,4,29,0.0
Vinh Long,1982-04-30,1982,4,30,0.0
Vinh Long,1982-05-01,1982,5,1,0.0
Vinh Long,1982-05-02,1982,5,2,4.14277518153625
Vinh Long,1982-05-03,1982,5,3,0.2071677743751858
Vinh Long,1982-05-04,1982,5,4,1.9800535142908628
Vinh Long,1982-05-05,1982,5,5,0.9208626897397678
Vinh Long,1982-05-06,1982,5,6,3.3765393530916485
Vinh Long,1982-05-07,1982,5,7,3.138438981352732
Vinh Long,1982-05-08,1982,5,8,2.2984004487220675
Vinh Long,1982-05-09,1982,5,9,1.4151958559001978
Vinh Long,1982-05-10,1982,5,10,0.0
Vinh Long,1982-05-11,1982,5,11,0.0
Vinh Long,1982-05-12,1982,5,12,0.1647347764811864
Vinh Long,1982-05-13,1982,5,13,4.725859590012388
Vinh Long,1982-05-14,1982,5,14,1.028773013949469
Vinh Long,1982-05-15,1982,5,15,13.46524535574415
Vinh Long,1982-05-16,1982,5,16,6.558419697276011
Vinh Long,1982-05-17,1982,5,17,4.634558238170548
Vinh Long,1982-05-18,1982,5,18,0.0852903536220913
Vinh Long,1982-05-19,1982,5,19,4.993938425969461
Vinh Long,1982-05-20,1982,5,20,7.451423896172544
Vinh Long,1982-05-21,1982,5,21,17.823533089867755
Vinh Long,1982-05-22,1982,5,22,13.414854527658386
Vinh Long,1982-05-23,1982,5,23,1.189267674387737
Vinh Long,1982-05-24,1982,5,24,5.989565482132996
Vinh Long,1982-05-25,1982,5,25,0.1052559848045664
Vinh Long,1982-05-26,1982,5,26,0.1116511551776812
Vinh Long,1982-05-27,1982,5,27,0.2873561188430662
