province_name,date,year,month,day,rainfall_mm
An Giang,1981-01-01,1981,1,1,0.0
An Giang,1981-01-02,1981,1,2,0.0
An Giang,1981-01-03,1981,1,3,0.0
An Giang,1981-01-04,1981,1,4,0.0
An Giang,1981-01-05,1981,1,5,0.0
An Giang,1981-01-06,1981,1,6,0.0
An Giang,1981-01-07,1981,1,7,0.0
An Giang,1981-01-08,1981,1,8,0.0
An Giang,1981-01-09,1981,1,9,0.0
An Giang,1981-01-10,1981,1,10,0.0
An Giang,1981-01-11,1981,1,11,0.0
An Giang,1981-01-12,1981,1,12,0.0
An Giang,1981-01-13,1981,1,13,0.0
An Giang,1981-01-14,1981,1,14,0.0
An Giang,1981-01-15,1981,1,15,0.0
An Giang,1981-01-16,1981,1,16,0.0
An Giang,1981-01-17,1981,1,17,0.0
An Giang,1981-01-18,1981,1,18,0.0
An Giang,1981-01-19,1981,1,19,0.0
An Giang,1981-01-20,1981,1,20,0.0
An Giang,1981-01-21,1981,1,21,0.0
An Giang,1981-01-22,1981,1,22,0.0
An Giang,1981-01-23,1981,1,23,0.0401815066268786
An Giang,1981-01-24,1981,1,24,0.0
An Giang,1981-01-25,1981,1,25,0.0
An Giang,1981-01-26,1981,1,26,0.0
An Giang,1981-01-27,1981,1,27,0.0
An Giang,1981-01-28,1981,1,28,0.0
An Giang,1981-01-29,1981,1,29,10.06821203106134
An Giang,1981-01-30,1981,1,30,0.0
An Giang,1981-01-31,1981,1,31,3.087108584515081
An Giang,1981-02-01,1981,2,1,0.0
An Giang,1981-02-02,1981,2,2,0.0143830910897159
An Giang,1981-02-03,1981,2,3,0.0
An Giang,1981-02-04,1981,2,4,0.0
An Giang,1981-02-05,1981,2,5,0.0
An Giang,1981-02-06,1981,2,6,0.0
An Giang,1981-02-07,1981,2,7,0.0
An Giang,1981-02-08,1981,2,8,0.0
An Giang,1981-02-09,1981,2,9,0.0
An Giang,1981-02-10,1981,2,10,0.0
An Giang,1981-02-11,1981,2,11,0.0
An Giang,1981-02-12,1981,2,12,0.3212476558466079
An Giang,1981-02-13,1981,2,13,8.637634756085507
An Giang,1981-02-14,1981,2,14,0.0
An Giang,1981-02-15,1981,2,15,0.0
An Giang,1981-02-16,1981,2,16,0.0
An Giang,1981-02-17,1981,2,17,0.0
An Giang,1981-02-18,1981,2,18,0.0
An Giang,1981-02-19,1981,2,19,0.0
An Giang,1981-02-20,1981,2,20,0.0
An Giang,1981-02-21,1981,2,21,0.0
An Giang,1981-02-22,1981,2,22,0.0
An Giang,1981-02-23,1981,2,23,0.0
An Giang,1981-02-24,1981,2,24,0.0
An Giang,1981-02-25,1981,2,25,0.0
An Giang,1981-02-26,1981,2,26,0.0
An Giang,1981-02-27,1981,2,27,0.0
An Giang,1981-02-28,1981,2,28,0.0
An Giang,1981-03-01,1981,3,1,0.0
An Giang,1981-03-02,1981,3,2,0.0762002889502292
An Giang,1981-03-03,1981,3,3,0.0
An Giang,1981-03-04,1981,3,4,0.0
An Giang,1981-03-05,1981,3,5,0.0
An Giang,1981-03-06,1981,3,6,0.0
An Giang,1981-03-07,1981,3,7,0.0
An Giang,1981-03-08,1981,3,8,0.0
An Giang,1981-03-09,1981,3,9,0.0
An Giang,1981-03-10,1981,3,10,0.0
An Giang,1981-03-11,1981,3,11,0.0
An Giang,1981-03-12,1981,3,12,0.0
An Giang,1981-03-13,1981,3,13,0.0
An Giang,1981-03-14,1981,3,14,0.0
An Giang,1981-03-15,1981,3,15,0.0
An Giang,1981-03-16,1981,3,16,0.0
An Giang,1981-03-17,1981,3,17,0.0
An Giang,1981-03-18,1981,3,18,0.0
An Giang,1981-03-19,1981,3,19,0.0
An Giang,1981-03-20,1981,3,20,0.0
An Giang,1981-03-21,1981,3,21,0.0
An Giang,1981-03-22,1981,3,22,0.0
An Giang,1981-03-23,1981,3,23,0.0
An Giang,1981-03-24,1981,3,24,0.0
An Giang,1981-03-25,1981,3,25,0.112547012349495
An Giang,1981-03-26,1981,3,26,0.0
An Giang,1981-03-27,1981,3,27,0.0
An Giang,1981-03-28,1981,3,28,0.0
An Giang,1981-03-29,1981,3,29,0.2137299302145602
An Giang,1981-03-30,1981,3,30,11.562048789331088
An Giang,1981-03-31,1981,3,31,5.716718807352096
An Giang,1981-04-01,1981,4,1,0.0
An Giang,1981-04-02,1981,4,2,0.0
An Giang,1981-04-03,1981,4,3,0.130262399015843
An Giang,1981-04-04,1981,4,4,0.0
An Giang,1981-04-05,1981,4,5,0.0
An Giang,1981-04-06,1981,4,6,0.0
An Giang,1981-04-07,1981,4,7,0.0
An Giang,1981-04-08,1981,4,8,0.0
An Giang,1981-04-09,1981,4,9,0.0
An Giang,1981-04-10,1981,4,10,1.0811661105957564
An Giang,1981-04-11,1981,4,11,1.1229887081676728
An Giang,1981-04-12,1981,4,12,2.35709183907906
An Giang,1981-04-13,1981,4,13,10.499772937875097
An Giang,1981-04-14,1981,4,14,4.106385597556752
An Giang,1981-04-15,1981,4,15,1.4332560467285342
An Giang,1981-04-16,1981,4,16,1.0405178615276838
An Giang,1981-04-17,1981,4,17,6.421088724159933
An Giang,1981-04-18,1981,4,18,4.868429394250033
An Giang,1981-04-19,1981,4,19,4.88393126479103
An Giang,1981-04-20,1981,4,20,4.412688438851488
An Giang,1981-04-21,1981,4,21,2.373363763110954
An Giang,1981-04-22,1981,4,22,0.9461275326591196
An Giang,1981-04-23,1981,4,23,0.0047915081153423
An Giang,1981-04-24,1981,4,24,0.0
An Giang,1981-04-25,1981,4,25,0.0
An Giang,1981-04-26,1981,4,26,4.775390858618206
An Giang,1981-04-27,1981,4,27,0.0
An Giang,1981-04-28,1981,4,28,7.453630633436204
An Giang,1981-04-29,1981,4,29,8.704640305100895
An Giang,1981-04-30,1981,4,30,8.736179946813332
An Giang,1981-05-01,1981,5,1,2.366592791625748
An Giang,1981-05-02,1981,5,2,5.837300428348988
An Giang,1981-05-03,1981,5,3,13.57720718147204
An Giang,1981-05-04,1981,5,4,6.729914305939111
An Giang,1981-05-05,1981,5,5,10.833611432888569
An Giang,1981-05-06,1981,5,6,7.671000730336093
An Giang,1981-05-07,1981,5,7,10.033931913672038
An Giang,1981-05-08,1981,5,8,5.582004792573085
An Giang,1981-05-09,1981,5,9,5.854602270021653
An Giang,1981-05-10,1981,5,10,5.341633890380166
An Giang,1981-05-11,1981,5,11,3.321862973341024
An Giang,1981-05-12,1981,5,12,1.0981758892175002
An Giang,1981-05-13,1981,5,13,0.6321665582567978
An Giang,1981-05-14,1981,5,14,1.838818291764225
An Giang,1981-05-15,1981,5,15,4.032058009543412
An Giang,1981-05-16,1981,5,16,13.255045495065524
An Giang,1981-05-17,1981,5,17,7.011423060852747
An Giang,1981-05-18,1981,5,18,10.098543348699256
An Giang,1981-05-19,1981,5,19,0.5417344840626334
An Giang,1981-05-20,1981,5,20,1.6574718618096245
An Giang,1981-05-21,1981,5,21,1.8898003329512405
An Giang,1981-05-22,1981,5,22,10.408069677308598
An Giang,1981-05-23,1981,5,23,5.3030906148090695
An Giang,1981-05-24,1981,5,24,8.392874356472916
An Giang,1981-05-25,1981,5,25,7.613095634706522
An Giang,1981-05-26,1981,5,26,0.1684693117794471
An Giang,1981-05-27,1981,5,27,3.487598090114417
An Giang,1981-05-28,1981,5,28,10.07130343844132
An Giang,1981-05-29,1981,5,29,10.141882551962487
An Giang,1981-05-30,1981,5,30,6.070624860924158
An Giang,1981-05-31,1981,5,31,2.2958967870070106
An Giang,1981-06-01,1981,6,1,5.488980071316548
An Giang,1981-06-02,1981,6,2,6.630664081355557
An Giang,1981-06-03,1981,6,3,9.282094484482942
An Giang,1981-06-04,1981,6,4,4.4422434713161385
An Giang,1981-06-05,1981,6,5,0.8853157235368343
An Giang,1981-06-06,1981,6,6,21.58070468718606
An Giang,1981-06-07,1981,6,7,11.14407791666527
An Giang,1981-06-08,1981,6,8,1.3293617935513389
An Giang,1981-06-09,1981,6,9,12.191542967581844
An Giang,1981-06-10,1981,6,10,9.374507212189911
An Giang,1981-06-11,1981,6,11,7.925196443359297
An Giang,1981-06-12,1981,6,12,2.030984606998232
An Giang,1981-06-13,1981,6,13,0.0
An Giang,1981-06-14,1981,6,14,8.0893576811718
An Giang,1981-06-15,1981,6,15,2.8069676875200025
An Giang,1981-06-16,1981,6,16,1.5009958964309151
An Giang,1981-06-17,1981,6,17,2.7839611329595195
An Giang,1981-06-18,1981,6,18,0.0
An Giang,1981-06-19,1981,6,19,9.36778609030915
An Giang,1981-06-20,1981,6,20,1.67846505617903
An Giang,1981-06-21,1981,6,21,9.28808442309535
An Giang,1981-06-22,1981,6,22,15.335804583886857
An Giang,1981-06-23,1981,6,23,8.537290172013556
An Giang,1981-06-24,1981,6,24,1.283971691579886
An Giang,1981-06-25,1981,6,25,0.0
An Giang,1981-06-26,1981,6,26,4.138445250162614
An Giang,1981-06-27,1981,6,27,2.7743851396372388
An Giang,1981-06-28,1981,6,28,0.0
An Giang,1981-06-29,1981,6,29,4.2327682527029
An Giang,1981-06-30,1981,6,30,0.6318980244046057
An Giang,1981-07-01,1981,7,1,4.281318396105571
An Giang,1981-07-02,1981,7,2,20.29162558938415
An Giang,1981-07-03,1981,7,3,12.235186836180066
An Giang,1981-07-04,1981,7,4,8.651783339870953
An Giang,1981-07-05,1981,7,5,0.0092577745748422
An Giang,1981-07-06,1981,7,6,0.0
An Giang,1981-07-07,1981,7,7,1.0865063137831
An Giang,1981-07-08,1981,7,8,2.118332098007357
An Giang,1981-07-09,1981,7,9,18.180286540274583
An Giang,1981-07-10,1981,7,10,7.714958751583524
An Giang,1981-07-11,1981,7,11,6.05491534576492
An Giang,1981-07-12,1981,7,12,9.2680047633962
An Giang,1981-07-13,1981,7,13,14.458858138947496
An Giang,1981-07-14,1981,7,14,14.093267088392732
An Giang,1981-07-15,1981,7,15,5.799727497951297
An Giang,1981-07-16,1981,7,16,2.797704544455559
An Giang,1981-07-17,1981,7,17,4.366298916475724
An Giang,1981-07-18,1981,7,18,13.932041198842
An Giang,1981-07-19,1981,7,19,4.3848627667626205
An Giang,1981-07-20,1981,7,20,4.859736218133855
An Giang,1981-07-21,1981,7,21,11.039211427971413
An Giang,1981-07-22,1981,7,22,9.062021743097151
An Giang,1981-07-23,1981,7,23,2.5998546885876603
An Giang,1981-07-24,1981,7,24,10.41813198374694
An Giang,1981-07-25,1981,7,25,0.6773249683012683
An Giang,1981-07-26,1981,7,26,18.14306050575457
An Giang,1981-07-27,1981,7,27,0.0
An Giang,1981-07-28,1981,7,28,20.088802464023946
An Giang,1981-07-29,1981,7,29,28.031871974712796
An Giang,1981-07-30,1981,7,30,7.869560706227725
An Giang,1981-07-31,1981,7,31,5.91415220008798
An Giang,1981-08-01,1981,8,1,0.7251830642982543
An Giang,1981-08-02,1981,8,2,5.7100835548608
An Giang,1981-08-03,1981,8,3,12.983899853882072
An Giang,1981-08-04,1981,8,4,7.704209887184269
An Giang,1981-08-05,1981,8,5,2.276439867482717
An Giang,1981-08-06,1981,8,6,11.595546059740228
An Giang,1981-08-07,1981,8,7,14.441442301470094
An Giang,1981-08-08,1981,8,8,31.060828892921588
An Giang,1981-08-09,1981,8,9,0.0
An Giang,1981-08-10,1981,8,10,1.7414328400714207
An Giang,1981-08-11,1981,8,11,12.752764202060186
An Giang,1981-08-12,1981,8,12,0.0
An Giang,1981-08-13,1981,8,13,14.53624901039375
An Giang,1981-08-14,1981,8,14,19.122609161888164
An Giang,1981-08-15,1981,8,15,8.762219513492331
An Giang,1981-08-16,1981,8,16,4.862117872015825
An Giang,1981-08-17,1981,8,17,2.411181555602018
An Giang,1981-08-18,1981,8,18,0.3777469108342003
An Giang,1981-08-19,1981,8,19,4.232653213947251
An Giang,1981-08-20,1981,8,20,2.8433315228486915
An Giang,1981-08-21,1981,8,21,0.5325560828503995
An Giang,1981-08-22,1981,8,22,4.452408765135383
An Giang,1981-08-23,1981,8,23,0.0
An Giang,1981-08-24,1981,8,24,1.6980344797059823
An Giang,1981-08-25,1981,8,25,1.1011018480123609
An Giang,1981-08-26,1981,8,26,4.620894650721348
An Giang,1981-08-27,1981,8,27,0.2561296932568314
An Giang,1981-08-28,1981,8,28,0.0
An Giang,1981-08-29,1981,8,29,0.0
An Giang,1981-08-30,1981,8,30,0.0
An Giang,1981-08-31,1981,8,31,0.0
An Giang,1981-09-01,1981,9,1,0.4229657242059274
An Giang,1981-09-02,1981,9,2,0.0514647910974759
An Giang,1981-09-03,1981,9,3,10.847993387203063
An Giang,1981-09-04,1981,9,4,5.597297409670874
An Giang,1981-09-05,1981,9,5,4.7765868346017335
An Giang,1981-09-06,1981,9,6,0.0989831828703081
An Giang,1981-09-07,1981,9,7,0.0
An Giang,1981-09-08,1981,9,8,0.0
An Giang,1981-09-09,1981,9,9,6.380963841012727
An Giang,1981-09-10,1981,9,10,6.413488470037144
An Giang,1981-09-11,1981,9,11,9.8732898530923
An Giang,1981-09-12,1981,9,12,12.399790592337164
An Giang,1981-09-13,1981,9,13,17.193080939025556
An Giang,1981-09-14,1981,9,14,4.296961728403775
An Giang,1981-09-15,1981,9,15,4.969277064165332
An Giang,1981-09-16,1981,9,16,9.2278289167958
An Giang,1981-09-17,1981,9,17,9.955258856207625
An Giang,1981-09-18,1981,9,18,12.720645964218544
An Giang,1981-09-19,1981,9,19,13.994481027714214
An Giang,1981-09-20,1981,9,20,14.509272297280642
An Giang,1981-09-21,1981,9,21,6.065452322439569
An Giang,1981-09-22,1981,9,22,5.767583909761718
An Giang,1981-09-23,1981,9,23,3.2966445731740306
An Giang,1981-09-24,1981,9,24,1.440398718924787
An Giang,1981-09-25,1981,9,25,6.893132109007227
An Giang,1981-09-26,1981,9,26,11.175454737586024
An Giang,1981-09-27,1981,9,27,13.370775657468066
An Giang,1981-09-28,1981,9,28,0.4204361559376005
An Giang,1981-09-29,1981,9,29,0.0
An Giang,1981-09-30,1981,9,30,0.0
An Giang,1981-10-01,1981,10,1,0.9205529897934592
An Giang,1981-10-02,1981,10,2,6.512618061019342
An Giang,1981-10-03,1981,10,3,2.1122500352087554
An Giang,1981-10-04,1981,10,4,10.474605584596128
An Giang,1981-10-05,1981,10,5,0.0
An Giang,1981-10-06,1981,10,6,0.199120441552132
An Giang,1981-10-07,1981,10,7,1.1433139958368823
An Giang,1981-10-08,1981,10,8,0.0
An Giang,1981-10-09,1981,10,9,13.38051216478526
An Giang,1981-10-10,1981,10,10,16.466765117875898
An Giang,1981-10-11,1981,10,11,7.058408956030441
An Giang,1981-10-12,1981,10,12,11.11846046924812
An Giang,1981-10-13,1981,10,13,4.795048715925554
An Giang,1981-10-14,1981,10,14,12.044877971102617
An Giang,1981-10-15,1981,10,15,7.283253379423028
An Giang,1981-10-16,1981,10,16,25.62421446691579
An Giang,1981-10-17,1981,10,17,1.258374957783347
An Giang,1981-10-18,1981,10,18,0.0
An Giang,1981-10-19,1981,10,19,6.1517876122168405
An Giang,1981-10-20,1981,10,20,5.96935668618861
An Giang,1981-10-21,1981,10,21,13.651832701566926
An Giang,1981-10-22,1981,10,22,4.277484090367799
An Giang,1981-10-23,1981,10,23,10.728997370006246
An Giang,1981-10-24,1981,10,24,0.0
An Giang,1981-10-25,1981,10,25,1.056514761407288
An Giang,1981-10-26,1981,10,26,4.919749084751274
An Giang,1981-10-27,1981,10,27,5.256988164565748
An Giang,1981-10-28,1981,10,28,13.034785735828375
An Giang,1981-10-29,1981,10,29,5.42099618265863
An Giang,1981-10-30,1981,10,30,27.121487963560128
An Giang,1981-10-31,1981,10,31,4.642277053687584
An Giang,1981-11-01,1981,11,1,4.034785552286951
An Giang,1981-11-02,1981,11,2,4.861633256806974
An Giang,1981-11-03,1981,11,3,0.4960020069997861
